,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
236,6,0.9872777903460215,37.00498093289688,130.21177499044745,254096,254079,2.404581771714085,3588
237,6,2.257165397672189,24.29004717617692,49.104767774068506,254107,254083,3.3930591466689886,3571
238,6,3.6145905895056507,47.29241377692907,49.05806091743966,254106,254129,6.760355438985783,3716
239,6,1.8509495483013998,33.62423278544924,115.0955341703721,254105,254085,6.6220479275340605,3537
240,6,2.2388532453798633,33.01948916843156,80.56708389448957,254104,254092,6.315061803962663,3472
241,6,2.5483275791702997,36.95492526037512,108.52456664016077,254109,254095,10.733633188031709,4418
242,6,2.257014991293041,38.36435543527548,147.97385191137755,254108,254088,8.341175099427073,3513
243,6,1.937566504795822,20.022855011115034,59.59199040165241,254115,254082,9.033351647972871,3715
244,6,4.152572096055,44.58184029256396,118.22486788569984,254113,254141,5.8237240887659105,3296
245,6,3.6237496761902266,25.823441993606394,60.57153166656744,254118,254116,8.414238765330735,3388
246,6,3.6237496761902266,25.823441993606394,60.57153166656744,254116,254118,8.414238765330735,3388
247,6,4.875861780039888,24.481871302483924,22.68168181231972,254123,254132,0.0,3260
248,6,3.435605711288084,33.60031608542717,75.96891816505538,254124,254103,5.813863842892086,3743
249,6,3.755637890535067,21.732713221639006,82.16970670814345,254131,254099,7.9278778648540005,3523
250,6,3.6145905895056507,47.29241377692907,49.05806091743966,254129,254106,6.760355438985783,3716
251,6,4.6651176214290935,37.35404530545436,77.23092203874299,254134,254124,2.5379692578435242,3757
252,6,2.365864158213402,35.87654735040189,143.7036439222765,254133,254080,10.658177508663293,3704
253,6,4.875861780039888,24.481871302483924,22.68168181231972,254132,254123,0.0,3260
254,6,4.151241966871895,27.866370420877217,79.5143436562377,254139,254102,3.549312415375702,4257
255,6,4.030887046590907,41.627230807029775,104.13679398401726,254137,254109,8.522421983723804,4276
256,6,4.152572096055,44.58184029256396,118.22486788569984,254141,254113,5.8237240887659105,3296
257,6,3.9381776072209718,40.03793169938304,109.55964020614603,254146,254093,10.825981628851613,3387
258,6,6.231904722540357,35.510239327384895,49.732266251579496,254144,254149,4.319725852532392,3573
259,6,6.231904722540357,35.510239327384895,49.732266251579496,254149,254144,4.319725852532392,3573
260,6,6.897097943588703,40.796249382239296,53.985004994266525,254154,254151,5.136956381462308,3347
261,6,8.924933165890499,35.13477709989056,57.03809812278999,254158,254165,8.886102293576876,3353
262,6,5.0384583203943905,20.96256613139308,74.11525512875178,254157,254089,8.244352413094207,3515
263,6,7.3405988897869765,47.73238082972976,46.19619402494138,254163,254140,8.62977583851293,3412
264,6,7.185400276271176,43.316039151470655,44.434894180822624,254164,254135,10.73307708106254,3693
265,6,9.325084235009214,39.66289698622722,48.91779341430154,254168,254158,10.454576122007893,3360
266,7,0.5508575310858949,35.64057494711807,132.4405438991369,253702,253707,6.927464836865832,3376
267,7,0.5508575310858949,35.64057494711807,132.4405438991369,253707,253702,6.927464836865832,3376
268,7,1.5623298089396114,34.42547762981067,95.96271758453466,253711,253710,8.401356406685343,4029
269,7,1.5623298089396114,34.42547762981067,95.96271758453466,253710,253711,8.401356406685343,4029
270,7,1.6597874013339324,21.79793440687444,44.46870041520626,253708,253715,10.655624957145358,3595
271,7,0.7656074621121315,37.16694847955233,119.73261260222598,253713,253701,6.315667688287422,3737
272,7,2.370623466376844,37.83217530605187,101.35524958137228,253712,253729,4.350927920566224,4600
273,7,2.1876493104299257,31.62895135440261,78.11632813574803,253718,253723,10.985168890547984,3173
274,7,2.1876493104299257,31.62895135440261,78.11632813574803,253723,253718,10.985168890547984,3173
275,7,2.609395250796439,25.58754860686218,84.02865105158357,253722,253721,9.145654066569655,4173
276,7,2.609395250796439,25.58754860686218,84.02865105158357,253721,253722,9.145654066569655,4173
277,7,1.6032501209690502,24.010229551790996,57.74999387666352,253727,253700,8.713352791196458,3891
278,7,1.7148470462923817,32.885104373386966,86.28210953011506,253725,253706,1.4710689654458386,3571
279,7,4.256826304726012,46.54663445869792,48.3509725714825,253731,253759,5.141388958557582,3272
280,7,2.370623466376844,37.83217530605187,101.35524958137228,253729,253712,4.350927920566224,4600
281,7,1.9232626244693822,37.12055394337949,148.41704966316394,253728,253704,5.997162699329475,3807
282,7,2.310040031369428,24.197935673691465,49.4326862382939,253735,253708,3.50973170197598,3603
283,7,2.4023329659890496,22.34619342248284,61.318981827160314,253733,253705,5.959520710016655,3474
284,7,2.708418174295743,41.69772391922926,140.71251957309244,253738,253714,9.984982325447687,3822
285,7,4.752018304731461,42.42894531761514,105.42192502357912,253737,253768,6.8420386144227665,4615
286,7,3.6065920000119065,25.6061263045642,60.642991415790064,253736,253733,8.40550473066361,3650
287,7,5.518377232651848,38.41465507916764,79.53503099955716,253746,253773,7.546061754926607,3501
288,7,6.460414957594518,31.826685711871303,97.71575787249341,253745,253783,8.153149891049331,3680
289,7,6.983339963482319,37.322790046378664,73.56364580345749,253749,253784,10.141375387388678,3734
290,7,4.256826304726012,46.54663445869792,48.3509725714825,253759,253731,5.141388958557582,3272
291,7,4.8603560021969106,39.56681077476812,94.58384475344597,253758,253745,9.822268829859084,3687
292,7,3.952030148345763,24.795753019573787,75.75955003529637,253761,253716,8.975978324967814,3871
293,7,6.1635910613708065,43.88110018275316,141.32538338548832,253765,253774,0.0,3322
294,7,3.9319048322085557,33.08443717898817,120.73381615026733,253771,253709,7.204417501907534,3475
295,7,4.411857680839127,31.79744260595884,135.56623871352716,253770,253724,9.674279151245518,3273
296,7,5.5202982060452115,42.405876912122025,153.48676666152056,253769,253751,8.679002407909602,3253
297,7,4.752018304731461,42.42894531761514,105.42192502357912,253768,253737,6.8420386144227665,4615
298,7,6.1635910613708065,43.88110018275316,141.32538338548832,253774,253765,0.0,3322
299,7,5.518377232651848,38.41465507916764,79.53503099955716,253773,253746,7.546061754926607,3501
300,7,7.657912810349731,39.344518266236065,63.44398154359072,253779,253778,7.982362057854242,3600
301,7,5.258582020822584,28.635004013548595,100.60709882771164,253783,253717,6.815359150815184,3659
302,7,5.890977283626048,45.17595911561157,56.102972906741044,253782,253742,5.2166900974336485,3871
303,7,5.854271275231483,42.680346065421475,46.873882931612144,253780,253739,6.371527502207536,3456
304,7,6.983339963482319,37.322790046378664,73.56364580345749,253784,253749,10.141375387388678,3734
305,7,11.285857339241431,34.37660873412671,134.04592966510742,253794,253798,0.0,3550
306,7,11.285857339241431,34.37660873412671,134.04592966510742,253798,253794,0.0,3550
307,7,8.829371218947273,28.340145181770986,62.13363439856178,253809,253736,10.674880957876946,3669
308,7,13.962063507357168,28.136128740369557,79.91327930938593,253814,253806,5.437644746828695,3584
309,8,0.8960221926696053,35.88383159816902,133.14458864656848,253311,253322,5.97897715568564,3525
310,8,0.0,33.77976673044287,114.31073061581868,253310,253309,6.389924027401511,3660
311,8,0.0,33.77976673044287,114.31073061581868,253309,253310,6.389924027401511,3660
312,8,0.0,36.66230682477399,138.27184514994616,253313,253311,5.94796799631725,3241
313,8,1.7417496616997876,35.58907872914364,99.44112030363348,253319,253323,5.115469305192851,3911
314,8,2.2128186241070686,31.086055000273582,114.42817433496444,253318,253327,8.249033842005357,3385
315,8,1.7417496616997876,35.58907872914364,99.44112030363348,253323,253319,5.115469305192851,3911
316,8,0.8960221926696053,36.87470475559534,129.8116516624981,253322,253312,2.2027440272097474,3510
317,8,2.2128186241070686,31.086055000273582,114.42817433496444,253327,253318,8.249033842005357,3385
318,8,3.8301619787370007,33.10111973956257,79.09340093382235,253326,253362,10.732515135878778,4053
319,8,2.093000129790499,23.163002964077883,46.98732539227595,253331,253315,5.6114484972714544,3592
320,8,2.032529562194,21.286671283121443,64.80494686634307,253330,253314,3.4052659345261413,3484
