Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,ESTIMATED_DIAMETER,SNR,POSITION_Z_UM,POSITION_X_UM,POSITION_Y_UM
Cent_3a,3217,5,65.00375366210938,663.5204857244299,180.23933110479766,5.337009962125468,46.0,46,5.0,1,-10921639,84.65421853388658,81.0,37.0,185.0,61205.0,24.086569246198156,19.000000000784272,19.000000000784272,0.7684733380741822,2.668504981062734,119.53905448353044,32.47170160464302
Cent_3a,3461,5,65.54845428466797,658.7794628113109,181.05419906283547,5.684532914526752,47.0,47,5.0,1,-10921639,83.42047026279391,79.0,35.0,197.0,60313.0,24.295394073481283,5.03270307874054,5.03270307874054,0.6922258690555113,2.842266457263376,118.68491748473039,32.618507238121566
Cent_3a,3514,5,63.245521545410156,660.2700972842337,178.8875651631474,6.346706289941762,48.0,48,5.0,1,-10921639,82.44398340248962,78.0,35.0,199.0,59607.0,23.90222701198964,19.000000000784272,19.000000000784272,0.6455555631432491,3.173353144970881,118.9534684026108,32.228169074714444
Cent_3a,3581,5,53.51690673828125,658.4524704727554,175.57792350068362,6.623347288850763,49.0,49,5.0,1,-10921639,79.86721991701245,76.0,38.0,169.0,57744.0,21.568715581715143,5.06635880540176,5.06635880540176,0.6263038292014121,3.3116736444253814,118.62600693740706,31.631908004374964
Cent_3a,3632,5,46.65750503540039,658.2106583259175,172.83095922552215,6.402185734020434,50.0,50,5.0,1,-10921639,78.6390041493776,76.0,31.0,174.0,56856.0,19.983053072221963,5.095309369415992,5.095309369415992,0.6064429641234118,3.201092867010217,118.5824423512073,31.137018216919003
Cent_3a,3696,5,46.4198112487793,659.5714002671476,171.41546174663145,6.7473495430838515,51.0,51,5.0,1,-10921639,77.95297372060857,75.0,33.0,163.0,56360.0,19.990662678619074,5.053973168722868,5.053973168722868,0.5973194771270923,3.3736747715419257,118.827591986449,30.882003889719027
Cent_3a,3754,5,42.75412368774414,656.5794490783627,165.68780446211164,7.393331664979942,52.0,52,5.0,1,-10921639,77.20193637621024,76.0,33.0,161.0,55817.0,19.377161832357878,19.000000000784272,19.000000000784272,0.6003983148901632,3.696665832489971,118.28856565061893,29.85011602652868
Cent_3a,3893,5,43.409568786621094,653.7662832609876,164.69418385597777,7.334800356028149,53.0,53,5.0,1,-10921639,76.40387275242047,74.0,21.0,168.0,55240.0,19.723928026170892,5.09668461966789,5.09668461966789,0.5420633968558328,3.6674001780140744,117.78174907275962,29.67110653047233
Cent_3a,3958,5,39.25187683105469,655.358769754,164.38764274900615,7.483990094092227,54.0,54,5.0,1,-10921639,75.14384508990318,73.0,28.0,166.0,54329.0,19.36380952361462,5.060626780202396,5.060626780202396,0.5270079862370697,3.7419950470461134,118.06864952835694,29.61588045248965
Cent_3a,3826,5,36.13734436035156,657.7170349163679,160.5781617632881,7.2731508417011455,55.0,55,5.0,1,-10921639,74.91009681881052,73.0,33.0,144.0,54160.0,17.872941692051008,5.167150492470319,5.167150492470319,0.5652335823714405,3.6365754208505727,118.49351175009095,28.92956892947987
