,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
157,10,7.647046330331351,25.900339847195713,96.93367922738275,11260,11276,7.556402963387488,132
158,10,4.238110707198679,24.187754918381067,70.31078552872631,11261,11245,6.300719872195744,130
159,11,14.976527137646949,8.092048237877092,77.39549733397163,11394,11397,6.515004739061292,130
160,11,2.8185502489156864,12.047249457404458,113.70582897311348,11351,11362,10.946181160140682,120
161,11,2.8428574452248516,23.951261555351962,131.06352449931967,11367,11348,7.218673145838384,125
162,11,4.019217015613305,18.93468842277755,142.49631311641025,11371,11355,2.9098220621405004,124
163,11,11.016378635189655,15.281146844316531,122.00956743986283,11385,11392,8.24879991195787,137
164,11,11.583909829344712,24.177399037249387,100.59993528589243,11389,11393,7.228351735455157,139
165,11,12.28480846544007,25.268295009453702,51.83253993311257,11390,11395,8.453459239248376,138
166,12,2.2234382611405055,16.751558834810893,80.88276757892075,11520,11522,4.451528702085332,142
167,12,3.188083743494254,20.248027159323215,84.67413587535816,11523,11532,3.7250613370389782,142
168,12,3.063045461752946,17.341457019901963,72.99755682562306,11527,11521,8.3096116135242,135
169,12,3.749152478100206,18.348624137648066,74.60640391410608,11530,11527,4.685782055689833,145
170,12,7.258785162941393,17.19282072884085,75.55572338417299,11531,11553,6.275970613534825,136
171,12,3.7890065894096865,10.612444686449642,130.89126116189206,11533,11525,3.751937800926536,139
172,12,4.019417086169594,18.78429753552229,141.73715141246413,11536,11524,2.861016012877666,134
173,12,4.545406573359562,24.40389952014592,67.41691546342898,11539,11528,5.038775298401744,135
174,12,5.3791544579427075,20.613009315786186,76.98326759172832,11544,11531,9.220100209127846,137
175,12,6.54717067824525,11.405828207952945,126.94611856210065,11549,11533,8.331146987074227,151
176,12,6.462907836533509,9.632574930462996,118.36042938109051,11550,11529,5.640499306287154,132
177,12,7.905073553699406,9.283651794474912,72.52829360549427,11552,11540,6.5136040686541765,130
178,12,7.166664303573139,17.230478490630876,74.39200170567638,11553,11530,6.8071979936921165,141
179,12,8.799587570670795,9.102352669609443,76.85642329389447,11556,11535,7.911225242085379,124
180,12,2.9726757175670597,16.927434372894133,137.98032822451546,11517,11536,9.701391548645727,140
181,13,2.202414879194957,16.628310286904686,79.8807537138284,11295,11297,4.316817619400544,146
182,13,3.310359489256716,15.384278292210134,70.72590135765908,11296,11305,4.106270207169443,130
183,13,3.831808504410489,10.48759700246988,130.13181301488197,11302,11308,3.399816006595507,126
184,13,2.9646120767518584,17.26735964606308,72.06222010640357,11303,11296,8.315337691177241,129
185,13,5.383353178899553,16.550869786842348,73.45717737333614,11305,11323,3.506967742633203,130
186,13,2.714282373927724,23.306266013205928,129.69916214716008,11307,11293,7.058363904233403,132
187,13,4.115252617488283,19.12355743801347,79.21770938749054,11310,11306,10.350421223977937,143
188,13,4.500325600735467,15.766951215473334,56.49018313388089,11311,11309,4.441365962101145,147
189,13,3.686014848268379,19.9015330762126,81.59164228045128,11312,11298,5.323979087666381,125
190,13,5.386677889495759,20.375948262315582,76.18153776196509,11320,11310,8.815204177276856,145
191,13,4.776049220072735,23.060824214368175,71.32480105086123,11321,11303,10.019633744409914,127
192,13,5.971607538733478,15.083259345888255,61.85403309392761,11322,11311,10.19879891759086,151
193,13,8.138082723772936,11.907681182546867,72.42102416579,11323,11328,10.917033901557533,130
194,13,9.531234877100013,9.802463424249828,74.6850996711782,11335,11313,9.115780888775205,134
195,13,15.287252142389733,47.01685571141704,83.95876280146146,11336,11339,3.7478391196277183,118
196,14,8.097476110515405,14.42031342262107,74.44732004271087,11648,11661,8.047952096517433,144
197,14,6.307258585115705,11.971987420761499,70.39834449372744,11654,11648,10.209055186628593,139
198,14,8.312165371591767,21.38135664802129,74.97496125378629,11661,11650,9.221598646728538,136
199,14,8.266716469055892,25.38276152577553,98.40792393111731,11662,11649,6.405802816529966,125
200,14,10.31822439821167,10.418177495007448,68.72465551709749,11666,11654,10.673859721466158,137
201,14,2.909677393427634,18.810990193751806,75.62481674389643,11626,11635,3.956098437358198,152
202,14,2.372575669124468,16.82339112027676,81.32480849041974,11629,11630,3.5231627368877754,140
203,14,4.509583829113387,23.99471976047048,65.77231181208435,11633,11651,5.331687435289219,136
204,14,5.165375031715618,10.402143048785383,117.73960766772214,11634,11653,7.16166047547814,122
205,14,6.523992115065228,12.942546080910674,59.79228820163975,11639,11657,8.68059913301897,135
206,14,6.250053294715391,13.188682258140771,76.86937838109026,11640,11655,9.285244601430755,132
207,14,8.052648749141305,25.772756551412584,94.12956493689381,11645,11662,7.953310554312336,131
208,15,0.4941373458977165,17.460587390409113,128.55062879643873,11569,11571,8.203253848964463,143
209,15,2.090800306375948,16.08081346817732,78.1395395476464,11573,11576,3.995145140949311,131
210,15,3.550182271721178,19.835408351922702,79.72976765024029,11577,11586,5.415714735277939,142
211,15,1.9413887486964767,10.719890480332321,126.16210628929178,11580,11570,5.8639321014864265,120
212,15,4.729475293222373,15.668770924900873,74.29912709112077,11582,11591,9.17636663992298,138
213,15,3.1257515259732935,16.575470241480936,74.79343764032038,11583,11573,4.231976959438663,128
214,15,3.2640438442516153,19.908669180064773,81.3393211439743,11585,11577,4.048576790698157,146
215,15,3.562793570183157,24.081620571157085,64.90348300658025,11587,11579,5.243979950164215,124
216,15,3.900073935842952,9.80731059704539,128.01897870074913,11588,11580,3.7003747240790026,125
217,15,9.528784045262435,8.855935243416312,72.633460640575,11596,11610,8.275414908105402,138
218,16,0.25,15.180043447452922,124.18044961439129,11776,11778,9.905315716667648,136
219,16,2.2421073873323305,17.58373894473874,78.34490959071655,11780,11786,5.303368105738274,132
220,16,4.1396852831089355,12.829382875367125,70.62579589918569,11784,11800,8.670231785666072,124
221,16,3.1388593786700616,15.486689947279059,75.76103554397523,11785,11790,6.766253716223905,138
