,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
0,0,0.6231490937996903,20.133104736399424,140.51183247866692,380311,380319,4.468691597612997,3697
1,0,2.1729787601501163,21.317154473311767,92.45443419188614,380317,380327,5.294401626228583,3469
2,0,0.6231490937996903,20.133104736399424,140.51183247866692,380319,380311,4.468691597612997,3697
3,0,1.5550012448119361,20.230305814993585,92.21806639322666,380318,380317,3.006832814583569,3735
4,0,0.529759177016743,22.579807097556554,137.07382028539416,380312,380314,7.231409043778643,3573
5,0,0.529759177016743,22.579807097556554,137.07382028539416,380314,380312,7.231409043778643,3573
6,0,2.250650528768099,20.225488670243628,84.4726802274131,380324,380321,6.990537586274353,3672
7,0,1.6254133065558833,21.486731611317822,90.1051593965783,380321,380318,4.6804213246615225,3834
8,0,1.6600730523802358,14.775224817770255,139.89599225322692,380320,380316,3.160526735679783,3332
9,0,2.2258180202366593,14.835891914213523,137.7626323291712,380323,380320,3.3790058399081637,3391
10,0,3.295351014547565,21.971310395328725,148.285665819251,380333,380325,2.0529259411790726,3402
11,0,6.352036214284439,16.549910366936153,86.95751786294,380335,380354,10.81147328526053,3972
12,0,2.5086895922169505,24.2277516488698,79.20989338070241,380328,380326,7.781222716259995,3239
13,0,3.374223541294331,16.32072036224246,83.28589560647939,380331,380324,7.28654440924784,3670
14,0,2.477709814968634,16.600841550369125,126.30376808317706,380330,380315,9.938078951149746,3388
15,0,5.144440785542334,11.218858422855247,82.15320843511736,380342,380331,8.176378843384681,3663
16,0,5.847826289824155,9.508876778932606,74.92397651377294,380339,380342,8.037400042688436,3663
17,0,5.375207313740478,17.32561422403023,88.16089518237604,380344,380335,10.830565578808427,3939
18,0,4.926156585252595,23.085262065288966,84.63502409772903,380347,380329,8.790145235262697,3344
19,0,6.873254164400445,25.79776623664808,106.62664744447349,380346,380350,4.462182415881458,3370
20,0,7.024609258286891,21.71234756790105,85.46682160420968,380354,380344,3.4664264871949086,3921
21,0,17.916291986892652,12.36625319085548,77.93203486273454,380366,380364,3.500086530577538,3925
22,1,2.136265938695153,20.344944527628762,86.43065174942065,380230,380225,10.15667690561815,3541
23,1,2.136265938695153,20.344944527628762,86.43065174942065,380225,380230,10.15667690561815,3541
24,1,2.44038374489954,14.062929723288185,137.00728926962682,380224,380231,3.5951948060475005,3371
25,1,3.261103794805184,17.0618015019962,83.65538317553805,380226,380236,9.726559719436539,3574
26,1,3.3600648813948535,21.374374590332216,147.58899328879113,380237,380229,2.519911112159347,3330
27,1,8.528773088849029,10.947483373538043,80.15356245332708,380236,380256,9.332937406197594,3575
28,1,2.334328991432757,22.059094283916764,89.3426111788501,380233,380226,6.1797199065061275,3869
29,1,5.2853533672942845,19.31832541701968,81.74800086949074,380232,380252,6.050111107979614,3676
30,1,4.9614178803810365,22.66901199679481,83.80272402972184,380234,380245,8.988538644373993,3329
31,1,4.9614178803810365,22.66901199679481,83.80272402972184,380245,380234,8.988538644373993,3329
32,1,6.780936134581214,7.556037253412529,92.29582359710045,380247,380243,0.0,2986
33,1,4.295404632666934,22.67498576522054,88.825804046066,380241,380233,7.315086697495329,4075
34,1,6.780936134581214,7.556037253412529,92.29582359710045,380243,380247,0.0,2986
35,1,4.732441059051886,26.85207104266248,136.21782239338697,380253,380228,8.439386719454792,3257
36,1,5.2853533672942845,19.31832541701968,81.74800086949074,380252,380232,6.050111107979614,3676
