,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
249,16,4.019432898805928,14.038061514788396,73.24851702360644,11799,11780,8.929288885842293,115
250,16,4.36742503212984,13.510580631174474,65.7995213270585,11805,11784,5.252739373532311,130
251,16,7.278478058186909,16.758329185321116,70.84367139476288,11814,11793,6.507234989417498,136
252,16,10.20482266613427,15.150325173795482,117.6619426778293,11819,11808,8.36476370257219,128
253,16,16.949562398738603,13.310056185380581,87.59146790357096,11825,11827,7.2748611106004475,140
254,16,16.949562398738603,13.310056185380581,87.59146790357096,11827,11825,7.2748611106004475,140
255,16,14.399768962185362,16.269726349269604,71.11667916058806,11828,11814,8.625459397381652,140
256,17,4.138376123195071,21.808992503815936,78.03730671102514,11908,11904,3.2368801853793947,120
257,17,5.895373668509904,19.49624073343307,76.90761799090834,11910,11913,9.727868686230702,130
258,17,9.079568027809293,23.040460392085336,93.24213825921663,11914,11934,10.947184420369817,122
259,17,5.200348720223573,23.661361365791237,75.40544949064646,11915,11908,4.52086488979299,124
260,17,8.427418596627467,15.188345979797601,67.36897152920176,11919,11930,9.243854034237451,138
261,17,6.246971169886985,10.64941367711635,122.7223008429959,11924,11905,8.486339728102642,127
262,17,9.2522816408922,6.521066709803613,81.23809104840436,11925,11929,3.202236926964756,106
263,17,7.188429522570093,11.656810187371573,68.1483952518839,11926,11907,10.698989421255,129
264,17,9.2522816408922,6.521066709803613,81.23809104840436,11929,11925,3.202236926964756,106
265,17,8.427418596627467,15.188345979797601,67.36897152920176,11930,11919,9.243854034237451,138
266,17,9.385320080097296,8.824500490213474,69.37073689389237,11932,11921,8.26335171879284,126
267,17,9.079568027809293,23.040460392085336,93.24213825921663,11934,11914,10.947184420369817,122
268,17,2.693587468707905,15.443693421489552,136.25039456064246,11885,11911,7.517125726601956,122
269,17,2.1516123824954665,11.433867068542444,129.98458460733116,11886,11906,7.722773138402369,116
270,17,3.835157506287667,15.061084177095236,78.71609754913248,11893,11910,3.9500573555446454,128
271,17,3.9328488071507546,21.203943806692745,74.60918810164236,11894,11915,9.573142300097459,125
272,17,5.26206165577033,14.135271870114844,78.69990454632693,11896,11923,9.690437484678352,124
273,17,4.394799838260816,23.062452664042276,68.35024597785696,11899,11912,10.157201431374512,120
274,17,4.122005194396166,24.10489034366512,63.779177974921794,11900,11909,5.124756250773531,122
275,17,5.064160663631712,13.577785713298994,72.57382650665903,11901,11918,5.447592614296214,122
276,17,5.17889850342404,21.947476054946584,100.18538684501938,11903,11920,6.690652365568222,114
277,18,0.0,13.55361022094011,131.755727586511,11830,11831,5.330843359500368,124
278,18,0.0,13.55361022094011,131.755727586511,11831,11830,5.330843359500368,124
279,18,3.396908356485161,15.890696853443849,123.25328576537993,11832,11864,10.02430039994093,136
280,18,1.9259654163555409,15.909367004088951,75.35111541327271,11837,11838,3.959864690928955,125
281,18,1.3238708572032256,15.235256733023292,125.5090033725316,11839,11832,9.517306362970759,129
282,18,2.4174104040976765,10.19082754894935,116.4384904917006,11842,11833,8.536599604715883,113
283,18,4.010489568525341,16.03302104063559,69.31081342789346,11846,11847,2.9964703998124045,134
284,18,4.010489568525341,16.03302104063559,69.31081342789346,11847,11846,2.9964703998124045,134
285,18,4.493117103219074,23.824263115344216,70.88268511557138,11849,11850,10.36401452339977,120
286,18,4.493117103219074,23.824263115344216,70.88268511557138,11850,11849,10.36401452339977,120
287,18,5.855743702223727,15.930428430100662,67.51226411608437,11871,11835,10.12162206451694,134
288,18,10.052840607076092,14.622961067110829,116.260815529257,11877,11866,8.077548202241564,128
289,19,0.0,13.55361022094011,131.48518194464958,12047,12048,5.829297272624282,118
290,19,0.0,13.55361022094011,131.48518194464958,12048,12047,5.829297272624282,118
291,19,3.8918132305425637,13.033631706241628,67.96922542778438,12052,12076,9.504833885855131,124
292,19,1.5280400269345893,15.73454405458385,68.60832246476366,12053,12052,9.034948894849258,125
293,19,1.1311022100959447,15.27473699036219,124.87934810031669,12054,12049,9.286461317613893,119
294,19,1.7709591626723968,15.72191225573562,74.61111298996383,12055,12053,3.964605240288965,121
295,19,2.915320690004318,20.832935474656153,66.20186868879775,12058,12061,9.127364594790793,122
296,19,2.915320690004318,20.832935474656153,66.20186868879775,12061,12058,9.127364594790793,122
297,19,4.07883687041211,18.92780842848444,70.85015387991555,12063,12062,9.359268550508684,119
298,19,3.488584952091381,9.45159884846477,125.37751689638382,12064,12054,4.484387717044628,119
299,19,4.819097801110466,7.844764131229177,126.81970332057097,12065,12068,5.655383267442687,113
300,19,4.292218338618683,21.57497972762299,76.43876782720585,12066,12063,3.6050172507681117,121
301,19,5.119249455317393,10.663996139831067,77.18689444768012,12080,12055,10.328298388023459,119
302,20,13.399328351745481,8.284746424864762,68.7822357461642,11713,11715,3.507149594642318,126
303,20,13.399328351745481,8.284746424864762,68.7822357461642,11715,11713,3.507149594642318,126
304,20,13.829232151669423,10.21403969652044,89.34082635101214,11716,11712,8.601450754726939,118
305,20,1.3490449213975,16.5086229574637,131.40226742574285,11684,11675,8.728004023377338,118
306,20,3.0319159186489832,18.101853757027214,74.92769395783438,11690,11682,7.590498810121852,118
307,20,6.366076231494517,11.30646013430622,69.10871887798717,11696,11700,3.501585540444769,116
308,20,6.366076231494517,11.30646013430622,69.10871887798717,11700,11696,3.501585540444769,116
309,20,13.839335051673245,16.22317008306375,68.0924249068714,11706,11719,8.627211637841599,139
310,20,12.274654243204015,25.72027759573467,44.32802582662853,11710,11714,8.680518548316762,124
311,20,13.362235716392664,17.675156606826327,91.94011730147493,11711,11716,10.853717355521526,127
312,21,0.25,17.077548878384537,124.45099525625271,11721,11722,7.303118723862211,126
313,21,0.25,17.077548878384537,124.45099525625271,11722,11721,7.303118723862211,126
314,21,1.329210203689415,15.703686384017653,67.06225927078748,11727,11724,9.1899418817661,132
315,21,2.874906137577115,20.829855650204596,64.86023365423331,11731,11734,10.07097709354086,130
316,21,2.874906137577115,20.829855650204596,64.86023365423331,11734,11731,10.07097709354086,130
317,21,2.9252623325808043,17.928029526657014,76.11969742815447,11738,11726,7.315911455237767,121
318,21,13.17290775043092,7.075275495721521,68.67915118234657,11770,11758,10.332624942112677,124
319,22,0.0,13.282538016521308,129.86190809348108,11942,11943,6.051941154119872,127
320,22,0.0,13.282538016521308,129.86190809348108,11943,11942,6.051941154119872,127
321,22,1.9303657276776323,18.175770251736466,60.777030402158005,11947,11953,7.4290648751120045,138
322,22,2.399354908022044,17.222347719022686,72.15809927829743,11948,11955,7.890023627435823,124
323,22,2.2873344075202002,16.075550596645645,69.71225939501699,11949,11954,3.2918858225540557,128
324,22,1.187760266231067,14.921431750368413,123.50759263519302,11951,11944,9.153679890825009,123
325,22,3.8425668622815854,24.04616842475466,60.37203896741704,11953,11963,5.514789964085521,139
326,22,2.2873344075202002,16.075550596645645,69.71225939501699,11954,11949,3.2918858225540557,128
327,22,2.399354908022044,17.222347719022686,72.15809927829743,11955,11948,7.890023627435823,124
328,22,5.803034491984896,13.161387313051666,58.21395774467797,11965,11971,4.176814899303869,128
329,22,5.803034491984896,13.161387313051666,58.21395774467797,11971,11965,4.176814899303869,128
330,22,9.251569978934493,21.740717958237845,92.68805853193624,11973,11984,6.507687695640067,138
331,22,5.2755036510677,15.927639757137705,64.72440602067175,11980,11947,10.240731253289455,139
332,22,9.251569978934493,21.740717958237845,92.68805853193624,11984,11973,6.507687695640067,138
333,23,13.370014224454838,6.438697150027518,75.15587466391595,12032,12040,8.43356703121464,122
334,23,11.146833485846571,6.150352666123119,83.77966919549371,12034,12032,10.670357172891823,121
335,23,12.471767038017981,25.951366966822608,42.869926581239355,12038,12033,8.56345047718652,131
336,23,13.70610117490222,10.154080029747606,88.07595696665554,12041,12034,9.6090154873818,121
337,23,15.348785685028806,9.781636676219525,72.53857719052871,12042,12035,10.702471966483445,120
338,23,18.5,13.282538016521308,76.56441664678155,12044,12042,2.764198577918693,125
339,23,18.5,15.180043447452924,71.4240494514146,12045,12044,10.876009983834468,126
340,23,0.0,17.077548878384537,123.90990397252988,11995,11996,7.285982644422563,130
341,23,0.0,17.077548878384537,123.90990397252988,11996,11995,7.285982644422563,130
342,23,3.76615167237959,9.208174897419466,123.88598684132286,12004,12014,4.8564347962628105,115
343,23,2.609032402006639,16.439313354876738,71.9845332508311,12007,12003,7.935317590490092,124
344,23,8.561696321039388,22.319590224467582,94.63207688599596,12015,12036,7.101420222276273,116
345,23,9.675373399982771,8.322369031556802,68.9700269982832,12018,12037,10.41520336796896,116
346,24,0.0,17.077548878384537,123.63935833066846,12204,12205,6.893672992369966,126
347,24,0.0,17.077548878384537,123.63935833066846,12205,12204,6.893672992369966,126
348,24,0.9541216043945544,12.18362273838395,92.69926413329047,12207,12208,1.7964645232141647,122
349,24,0.9541216043945544,12.18362273838395,92.69926413329047,12208,12207,1.7964645232141647,122
350,24,2.968223786785456,17.02856804860793,69.91275659738832,12213,12218,10.948048645973206,131
351,24,2.968223786785456,17.02856804860793,69.91275659738832,12218,12213,10.948048645973206,131
352,24,2.3667306587195807,17.065600845524358,71.7995206022783,12219,12211,7.549702194279891,122
353,24,5.71963052200339,10.119258156715476,70.26304715319942,12230,12228,5.081490663275394,132
354,24,4.862874519597164,22.463609499014176,71.48537842265027,12231,12222,2.828890706338013,128
