,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast
348,5.592504771224768,0.3262587393346055,19.924858845171283,21.110642943086567,31.99634494536009,15.524174696260026,0,48.0,161.49306197964847,11.370047978809607,0.1361879020240402
349,5.318374054539203,0.14761499932863278,31.780497164141412,31.590585746741056,37.969012363042616,28.03459281657683,0,42.0,163.94391304347823,11.7854241011206,0.10703849602020657
350,4.952352364801478,0.14280860228970682,37.44329045369811,31.964428718152043,39.373618646302226,31.964428718152043,0,30.0,159.3980509745127,11.35588336380681,0.13407014409123694
351,1.7382050350300786,0.030512326163953864,32.77619532227255,29.275907684269466,32.77619532227255,29.275907684269466,0,10.0,183.49607843137252,12.491927267771134,0.09392605968021893
352,2.006554892409662,0.15803997386851742,37.62612205766151,14.193402441121664,37.62612205766151,12.25877250361391,14,52.0,168.3452012383901,11.141891521642895,0.10493529092214897
353,4.367334285210431,0.17267936983869872,19.754049991256146,36.384216096653475,37.136106963730214,17.523341123233433,0,29.0,165.42021636240705,6.94800867263824,0.08923363166186557
354,2.557852836423584,0.028773822933812563,38.205472423462695,49.855312882227885,49.855312882227885,38.205472423462695,0,14.0,159.05322128851543,8.80121957646106,0.08167332480382622
355,3.2524131107333973,0.1233140831172272,39.578274983150074,36.552739089909394,42.39017183336861,34.167458675278425,0,38.0,158.10232843137254,8.677368874650105,0.08294582187760269
356,2.870028846880873,0.187943103561676,34.91995066955492,32.653304022752145,34.91995066955492,25.00212481389745,0,29.0,162.51426024955435,8.608317104612746,0.08985292609721901
357,3.0031353505448566,0.10902766640869807,46.24268146365151,38.45612660920948,46.24268146365151,31.42635740725809,0,24.0,166.96607843137258,9.886668217996618,0.10785479290281197
358,3.6819352801183927,0.03826568493366725,57.187770339846146,41.78623091669519,57.187770339846146,41.08627979589638,0,15.0,162.42021636240705,9.457127480682823,0.1348864409738424
359,1.7373146378028628,0.012120497227827877,43.98990013157752,47.37497392598885,47.37497392598885,43.98990013157752,0,10.0,184.10405405405402,13.098195228044348,0.08939705045409638
360,5.3227872032869605,0.15716739286137424,44.03190478459135,51.938318855535535,52.504921806285495,38.888650475005996,0,57.0,168.9531768610716,11.748159481916106,0.10040628169602643
361,6.193154676749543,0.24693552852874515,40.2586988236752,13.163753613532743,40.290901364168775,12.257931132806112,11,70.0,164.97796709753231,9.880377159431523,0.08738574753371617
362,2.6871718414963137,0.034720244994042936,27.28544652019479,33.49134652519702,33.563928478858344,27.28544652019479,0,18.0,169.33183183183183,7.92488576258726,0.09010686163360324
363,2.011886477136044,0.039757088558472126,29.913643207772328,31.354853892213487,31.354853892213487,27.55504038684185,0,11.0,163.53132678132678,10.892115448434653,0.07758473922090807
364,5.040808959609196,0.0935938660254165,47.17093589537815,25.8244421509534,47.17093589537815,25.104596274781777,0,29.0,166.02819198508854,7.554276632911449,0.08470462243574302
365,2.54737133900878,0.2385070877669432,13.4341239322518,14.312743687850599,14.909248646472756,12.241520567382475,12,12.0,161.63738738738738,6.861319619656974,0.08520449311454173
366,3.4389947088858532,0.07779082335326483,23.75508338425796,21.56157793308317,24.165852242114216,21.016563741806333,0,14.0,159.6611969111969,9.40748753673427,0.0771443155777037
367,5.10845995593171,0.1979531828741848,59.38215561064411,36.978989919697746,59.38215561064411,36.132206758382246,0,48.0,165.12320299022426,10.07756005595883,0.1324751896805231
368,5.777536396745335,0.2074643481427752,29.86966644344524,27.219881302653302,33.855246733940845,25.193679392322217,0,46.0,167.57405405405405,10.492936178269824,0.10332578367668946
369,4.73553520272409,0.06509372711142443,53.59304248842469,36.14742810280155,54.069865246517345,36.14742810280155,0,30.0,163.02819198508854,10.063395440956034,0.13035743174771985
370,3.70142140896562,0.12742163377694307,34.63538377297857,38.44235535901112,38.44235535901112,32.15432112324958,0,10.0,154.91516516516515,8.989172515442363,0.0762129763745491
371,3.89140968576439,0.026179322919531144,46.45433074298091,49.44898590904839,49.664265542635746,46.45433074298091,0,14.0,164.1051587301587,11.225500917857044,0.1481620281580246
372,1.7075935630550416,0.02326233788732729,42.2215459989044,46.84882752123601,46.84882752123601,42.2215459989044,0,10.0,184.82777777777775,12.435191754050862,0.09583087689750057
373,2.4123360558227267,0.038746185042682665,36.911383432228824,40.65435807390536,40.65435807390536,35.44169491266405,0,18.0,165.70169082125602,9.217373685438037,0.09381957397712036
374,2.6871718414963137,0.034720244994042936,27.28544652019479,33.49134652519702,33.563928478858344,27.28544652019479,0,18.0,169.33183183183183,7.92488576258726,0.09010686163360324
375,2.1960188353135317,0.042288754753866176,21.157868666757977,22.173861394794397,22.173861394794397,20.690727878523678,0,11.0,164.25505050505052,10.22911197444117,0.08401856566431225
376,2.519315118124037,0.080388466384959,38.973897993719476,42.78471149948001,42.78471149948001,38.9385081888309,0,12.0,162.3611111111111,6.19831614566349,0.0916383195579459
377,3.753958406865993,0.108004134355006,27.236531108827677,30.138174369796833,30.45216326522841,27.08018691577221,0,18.0,157.13888888888889,7.301683087369208,0.08690167548257594
378,4.508706450007878,0.0962101460454102,31.229745257897843,41.573780826619384,41.573780826619384,29.93196440962966,0,18.0,160.09920634920633,7.473517406643361,0.09139749924926796
379,2.0670328226457624,0.03819510069152104,28.811764750361966,30.530907031923213,30.530907031923213,26.541124683161897,0,11.0,159.901185770751,12.184603371285428,0.0812974515644252
380,2.011886477136044,0.039757088558472126,29.913643207772328,31.354853892213487,31.354853892213487,27.55504038684185,0,11.0,163.53132678132678,10.892115448434653,0.07758473922090807
381,2.1960188353135317,0.042288754753866176,21.157868666757977,22.173861394794397,22.173861394794397,20.690727878523678,0,11.0,164.25505050505052,10.22911197444117,0.08401856566431225
382,2.2176709360299705,0.033667535231887716,39.304087465501176,41.407193485475396,42.18071310058236,39.304087465501176,0,10.0,156.07727272727269,12.941713489436655,0.06996841004086315
383,2.648583049148504,0.06842163918945024,37.382383218489615,42.71237391797662,42.71237391797662,37.0165056122496,0,11.0,156.56060606060606,9.165545831510881,0.07911619714525073
384,3.1176080721623496,0.07521410052111754,33.98823775014666,33.823048630086014,37.93627777906835,32.93130792441999,0,11.0,151.33838383838383,10.268912773216599,0.07437955306988075
385,3.365642728768204,0.10743981699480587,25.27023094796052,32.723992327583495,32.723992327583495,24.82653567166653,0,11.0,154.2987012987013,10.440747092490751,0.07887537683657278
386,2.5775250596143597,0.13970348182882728,32.88424975223534,37.27196628273236,38.22801701932128,32.88424975223534,0,10.0,181.52413793103452,12.064582624375053,0.09042863769964037
387,3.7299853619275742,0.273522051397066,27.34824477625093,34.818639203125784,34.818639203125784,26.76374468875632,0,29.0,166.373260738052,10.71454687824681,0.10143786894157042
388,4.844674919624201,0.06442788249388448,54.49016359164385,35.512649948883336,54.49016359164385,35.512649948883336,0,29.0,162.3980509745127,8.846764555762226,0.08841733477926014
389,4.367334285210431,0.17267936983869872,19.754049991256146,36.384216096653475,37.136106963730214,17.523341123233433,0,29.0,165.42021636240705,6.94800867263824,0.08923363166186557
390,5.040808959609196,0.0935938660254165,47.17093589537815,25.8244421509534,47.17093589537815,25.104596274781777,0,29.0,166.02819198508854,7.554276632911449,0.08470462243574302
391,2.339265486172253,0.10361602021858048,34.94782079785752,15.870548396352556,34.94782079785752,15.661025430756691,0,12.0,159.05747126436782,5.827707015987682,0.08623608036008568
392,3.4048324935483287,0.10431009399152028,22.447771426502644,27.48959422656555,27.48959422656555,22.027320042196358,0,14.0,157.08128078817734,8.373874933064979,0.07817590282324766
393,2.283901023764636,0.02969469909575673,24.55463219313391,25.403395717349238,25.807668695101892,22.605593085040073,0,15.0,156.13038793103448,8.25002423125402,0.07944839989702412
