center_stdev,dist2border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j
3.4697382544396413,68.80927325961626,0.09643812125632531,46.73460874560704,51.81696274851625,52.28354338255533,46.73460874560704,0,10.0,167.95,14.724963705590156,0.1368083490644016,2,8
5.439844554793795,65.26642745676818,0.12459699101514822,12.781683583613322,13.767792016204387,25.729307394014327,11.91560613430571,9,36.0,176.17582742316785,12.80314474669347,0.15584400228686143,5,11
3.89140968576439,70.16895942322537,0.026179322919531144,46.45433074298091,49.44898590904838,49.664265542635746,46.45433074298091,0,14.0,164.10515873015873,11.225500917857044,0.1481620281580246,5,16
4.179764991591661,54.0475739334499,0.07931752814669084,36.65427585433053,41.20067030901893,48.45828145523562,36.26502341036147,0,24.0,166.29252136752137,10.792211215082009,0.14927058371838203,5,69
3.9907771228424167,65.04057412701741,0.05934628227631727,52.80081282305109,46.76074559530131,53.39460841988797,44.76761067483875,0,24.0,161.92909356725147,13.139222691869922,0.1616978735654686,5,70
5.28690670861223,65.0971198017096,0.05136094250411697,49.53781177094786,46.01478298976248,51.1525164323129,44.62579030197796,0,19.0,161.88055555555556,9.561693718584221,0.144040152382547,5,92
3.4697382544396413,68.80927325961626,0.09643812125632531,46.73460874560704,51.81696274851625,52.28354338255533,46.73460874560704,0,10.0,167.95,14.724963705590156,0.1368083490644016,8,2
1.8519781839183829,87.40267237748557,0.12249121571845246,15.558483930842677,16.557359888624614,17.20692910733813,14.777122255510305,1,10.0,184.44912280701755,16.258465473379708,0.10613029695992376,8,10
1.7382050350300786,94.92623289017294,0.03051232616395386,32.77619532227255,29.27590768426947,32.77619532227255,29.27590768426947,0,10.0,183.49607843137255,12.491927267771137,0.09392605968021892,8,14
1.7373146378028628,81.26382939282347,0.012120497227827877,43.98990013157752,47.37497392598884,47.37497392598884,43.98990013157752,0,10.0,184.10405405405405,13.098195228044347,0.08939705045409638,8,15
1.7075935630550416,65.87232144313361,0.023262337887327292,42.22154599890441,46.84882752123601,46.84882752123601,42.22154599890441,0,10.0,184.82777777777778,12.435191754050862,0.09583087689750056,8,19
2.57752505961436,92.6610551804825,0.13970348182882728,32.88424975223534,37.27196628273236,38.22801701932127,32.88424975223534,0,10.0,181.5241379310345,12.064582624375053,0.09042863769964035,8,23
2.2233746083022297,86.00933916222608,0.04852278608243716,45.15812664042903,46.22548961015807,47.11243886345092,41.78571772843414,0,10.0,177.13333333333333,11.371625611120578,0.09092850837843904,8,28
1.8519781839183829,87.40267237748557,0.12249121571845246,15.558483930842677,16.557359888624614,17.20692910733813,14.777122255510305,1,10.0,184.44912280701755,16.258465473379708,0.10613029695992376,10,8
2.006554892409662,102.11837830057489,0.15803997386851742,37.62612205766151,14.193402441121664,37.62612205766151,12.25877250361391,14,52.0,168.3452012383901,11.141891521642894,0.10493529092214898,10,14
5.322787203286961,83.99064942989939,0.15716739286137424,44.03190478459135,51.93831885553554,52.5049218062855,38.88865047500599,0,57.0,168.9531768610716,11.748159481916105,0.10040628169602644,10,15
3.7299853619275742,102.03690904278905,0.273522051397066,27.348244776250933,34.81863920312578,34.81863920312578,26.76374468875632,0,29.0,166.373260738052,10.71454687824681,0.10143786894157042,10,23
2.732576416500002,93.06767685479485,0.04010790015159035,51.622313715295014,48.13132291246633,52.336633539374446,43.78904511591689,0,12.0,161.98245614035088,10.021589864992334,0.1019377396203691,10,28
2.0804303076124184,97.62654535731525,0.05942949187395464,36.37698071117194,49.72476264437383,49.72476264437383,36.37698071117194,0,14.0,160.00626566416042,12.56775778206963,0.09387756208353107,10,68
4.552967479363703,105.03020732635648,0.10265277107357618,37.10644716711299,43.24872888578621,43.24872888578621,31.730898118259688,0,34.0,163.46730462519935,12.374855310221317,0.10205716337692385,10,118
4.124068986233087,94.0361451706962,0.15709881491980862,27.727252022373506,36.661411603958314,36.661411603958314,26.447152942725896,0,29.0,167.91912280701754,13.653206423605184,0.12005903018251683,10,127
