center_stdev,dist2border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j
5.6308643071016125,56.81422087860096,0.19496866323019496,60.51886276733536,38.40852283171759,74.58721971904401,20.663663752060025,0,44.0,233.34115087040618,13.135082457259884,0.12462749826146524,67,84
5.6308643071016125,56.81422087860096,0.19496866323019496,60.51886276733536,38.40852283171759,74.58721971904401,20.663663752060025,0,44.0,233.34115087040618,13.135082457259884,0.12462749826146524,84,67
4.826497255111309,79.4195478279272,0.33099698715044135,32.14125836981544,45.33656647156157,45.33656647156157,31.574317201500282,0,24.0,219.5530303030303,11.947840740077293,0.07806180921616332,84,245
2.2051949221085896,105.16151478045293,0.18202637353638146,66.37919580438243,36.76036992762401,66.37919580438243,22.721146330799193,0,21.0,212.6845238095238,10.405693529520073,0.07310051278889579,112,245
9.182341282819728,115.29710514498348,0.150482254016032,28.25860196775012,24.264976783787837,47.256289999351885,18.094573291741938,0,39.0,222.34382284382286,10.192226188815841,0.07019584191086817,114,126
8.053041066405267,124.59611352572247,0.17028979901822439,41.725747021872046,34.633227184499326,47.81694633274947,22.346471690025183,0,39.0,206.3227424749164,11.954997859139468,0.06320091481273457,114,394
10.990138471073362,118.1250412819117,0.5538003494256694,16.522599160246727,29.981438601180567,29.981438601180567,9.83468979560287,6,38.0,207.70156695156697,11.046349886121213,0.0801156021025222,114,536
9.182341282819728,115.29710514498348,0.150482254016032,28.25860196775012,24.264976783787837,47.256289999351885,18.094573291741938,0,39.0,222.34382284382286,10.192226188815841,0.07019584191086817,126,114
6.436860518286604,108.43947580503288,0.09125539636350044,35.96603475428265,55.32269833466949,55.32269833466949,35.96603475428265,0,16.0,218.3285984848485,12.10836212249412,0.06695517402869211,126,236
16.446359225885875,113.24884936734713,0.6478762903887636,23.73600988269432,43.72914814444401,45.07322396054213,10.199104074688108,4,54.0,208.32744107744108,12.139496470699713,0.08034901967741703,126,536
8.393968497047618,109.98599810912361,0.25147079262118666,20.370743131831272,27.983902546201175,31.888326397944144,20.312096577632047,0,24.0,214.15151515151516,11.691595807963067,0.11455241432610663,126,537
8.512354399877454,83.84040436959367,0.09820876011749033,52.34669123351952,22.028887814063257,52.34669123351952,18.64506879347046,0,16.0,213.69375,12.808327701770502,0.0627918038454866,142,236
11.219899331169035,84.35549972918204,0.19427094635361755,37.717176846110796,26.835063201954004,40.12382517514884,26.835063201954004,0,15.0,208.81666666666666,11.869710521070377,0.10693815418733044,142,538
6.436860518286604,108.43947580503288,0.09125539636350044,35.96603475428265,55.32269833466949,55.32269833466949,35.96603475428265,0,16.0,218.3285984848485,12.10836212249412,0.06695517402869211,236,126
8.512354399877454,83.84040436959367,0.09820876011749033,52.34669123351952,22.028887814063257,52.34669123351952,18.64506879347046,0,16.0,213.69375,12.808327701770502,0.0627918038454866,236,142
5.985757373753989,99.49256921266002,0.15922061454628333,19.60423925670074,31.299930045387168,33.25715775706077,11.130463462927375,4,15.0,209.51041666666669,12.514585157062845,0.11107832886903574,236,537
6.764687218667791,96.25923587932667,0.5312167253932211,20.560297473402223,16.876921656128523,20.560297473402223,10.196947303680375,7,15.0,208.81041666666667,11.992734290893775,0.10762743891346505,236,538
4.826497255111309,79.4195478279272,0.33099698715044135,32.14125836981544,45.33656647156157,45.33656647156157,31.574317201500282,0,24.0,219.5530303030303,11.947840740077293,0.07806180921616332,245,84
2.2051949221085896,105.16151478045293,0.18202637353638146,66.37919580438243,36.76036992762401,66.37919580438243,22.721146330799193,0,21.0,212.6845238095238,10.405693529520073,0.07310051278889579,245,112
8.053041066405267,124.59611352572247,0.17028979901822439,41.725747021872046,34.633227184499326,47.81694633274947,22.346471690025183,0,39.0,206.3227424749164,11.954997859139468,0.06320091481273457,394,114
16.61555907627777,120.39238223800018,0.3067050511334194,21.397646935139345,13.038404810405298,50.126441444731874,13.038404810405298,1,54.0,192.3063607085346,13.90226814102334,0.07335409257928344,394,536
10.990138471073362,118.1250412819117,0.5538003494256694,16.522599160246727,29.981438601180567,29.981438601180567,9.83468979560287,6,38.0,207.70156695156697,11.046349886121213,0.0801156021025222,536,114
16.446359225885875,113.24884936734713,0.6478762903887636,23.73600988269432,43.72914814444401,45.07322396054213,10.199104074688108,4,54.0,208.32744107744108,12.139496470699713,0.08034901967741703,536,126
16.61555907627777,120.39238223800018,0.3067050511334194,21.397646935139345,13.038404810405298,50.126441444731874,13.038404810405298,1,54.0,192.3063607085346,13.90226814102334,0.07335409257928344,536,394
8.393968497047618,109.98599810912361,0.25147079262118666,20.370743131831272,27.983902546201175,31.888326397944144,20.312096577632047,0,24.0,214.15151515151516,11.691595807963067,0.11455241432610663,537,126
5.985757373753989,99.49256921266002,0.15922061454628333,19.60423925670074,31.299930045387168,33.25715775706077,11.130463462927375,4,15.0,209.51041666666669,12.514585157062845,0.11107832886903574,537,236
9.072459633942927,101.03333333333333,0.10909679365087165,38.27531841800928,37.8549864614954,38.27531841800928,20.024984394500787,0,15.0,204.63333333333333,11.575967976362723,0.15522467921087957,537,538
11.219899331169035,84.35549972918204,0.19427094635361755,37.717176846110796,26.835063201954004,40.12382517514884,26.835063201954004,0,15.0,208.81666666666666,11.869710521070377,0.10693815418733044,538,142
6.764687218667791,96.25923587932667,0.5312167253932211,20.560297473402223,16.876921656128523,20.560297473402223,10.196947303680375,7,15.0,208.81041666666667,11.992734290893775,0.10762743891346505,538,236
