center_stdev,dist_center_to_border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,centID_i,centID_j
2.2839010237646358,149.07980741408693,0.029694699095756734,24.554632193133905,25.40339571734924,25.80766869510189,22.605593085040073,0,15.0,23,81
12.194773298785542,11.875948524048809,0.020287678024409717,15.410190762598434,8.136428529691475,15.410190762598434,5.496110478475342,9,10.0,27,30
2.283434677174063,111.31608918872179,0.14029617019260773,18.95391157018546,21.928954105500654,25.10074316040285,18.76984274249132,0,12.0,28,13
2.5473713390087798,110.96268908144042,0.23850708776694318,13.4341239322518,14.3127436878506,14.909248646472754,12.241520567382477,12,12.0,28,15
2.339265486172253,122.69277310308634,0.10361602021858049,34.94782079785752,15.870548396352557,34.94782079785752,15.66102543075669,0,12.0,28,23
22.607170287873654,16.4359872427616,0.074797627782067,13.182332152191186,18.667798293503296,22.15311308430127,9.480541908603477,9,19.0,29,38
19.775333893740775,11.537924258016687,0.08002563368813058,29.051293602086783,7.858569344047808,35.39339711046091,7.858569344047808,4,35.0,29,64
10.599840343791572,10.601177816905818,0.0753589450610331,6.9225481997177365,8.090295911097963,23.617330732183024,4.65406112633794,9,29.0,29,84
5.290637674014132,11.705913426596908,0.01821715726667325,6.386987874623762,7.018389586225891,15.18779390877185,4.7593450191514135,5,10.0,29,114
12.194773298785542,11.875948524048809,0.020287678024409717,15.410190762598434,8.136428529691475,15.410190762598434,5.496110478475342,9,10.0,30,27
26.3520518250435,15.482464579767479,0.13156731597156976,18.45901341554473,15.957551340656668,18.45901341554473,4.959996514471865,12,20.0,30,39
21.36846606296067,16.316763720160857,0.018554980575529238,18.103476958750928,19.530750357551902,23.161889471228434,4.551762018068777,12,16.0,31,21
18.619181415454133,16.724528031457673,0.00903030492871443,30.063515285568563,14.675669200809791,30.063515285568563,14.325052432010859,2,13.0,31,59
3.7539584068659932,63.899006609077745,0.10800413435500601,27.236531108827673,30.138174369796833,30.452163265228414,27.08018691577221,0,18.0,32,19
7.844993677816917,58.400140743948825,0.143758198608463,22.374073248771747,22.084193930397475,25.24458239630676,13.752711239201746,5,28.0,32,35
13.094826521002009,20.042254994662812,0.019095568847657778,12.399800529961126,21.661683891421966,21.661683891421966,8.69667553109805,5,10.0,34,3
13.369220476301273,19.882499265180456,0.053003081318159444,16.204402298701655,8.384691494809239,28.319909669028803,8.384691494809239,2,10.0,34,6
3.3656427287682034,67.7275477795836,0.10743981699480588,25.270230947960517,32.7239923275835,32.7239923275835,24.826535671666527,0,11.0,35,22
7.844993677816917,58.400140743948825,0.143758198608463,22.374073248771747,22.084193930397475,25.24458239630676,13.752711239201746,5,28.0,35,32
13.295427786889961,12.355986223648637,0.010667154504028647,20.016851743740105,26.438138705630415,30.07336620117783,14.191495415261672,1,12.0,37,21
22.607170287873654,16.4359872427616,0.074797627782067,13.182332152191186,18.667798293503296,22.15311308430127,9.480541908603477,9,19.0,38,29
26.3520518250435,15.482464579767479,0.13156731597156976,18.45901341554473,15.957551340656668,18.45901341554473,4.959996514471865,12,20.0,39,30
5.2848423344192,19.70112510116135,0.06795531168790621,17.523680398588784,7.374402094429339,19.430002240622763,6.229957185812373,4,15.0,39,111
4.165101835876134,19.141978139892768,0.017234627103742278,7.198358173472001,20.119402990242385,22.923077190003642,7.198358173472001,5,10.0,39,115
18.425798004286996,16.725670771139303,0.01909277641090111,6.9037327588934,10.130792118064068,12.502014498310295,6.314677669507466,13,13.0,59,21
18.619181415454133,16.724528031457673,0.00903030492871443,30.063515285568563,14.675669200809791,30.063515285568563,14.325052432010859,2,13.0,59,31
19.775333893740775,11.537924258016687,0.08002563368813058,29.051293602086783,7.858569344047808,35.39339711046091,7.858569344047808,4,35.0,64,29
10.097251646966628,10.845927845349763,0.18284758140842244,22.128772541622673,8.171725400217987,26.501293009659157,6.134347589262694,25,29.0,64,84
4.950407764255035,11.520159132963329,0.010135319521663265,18.73614915716061,18.50880568370696,24.713053137674763,12.920809255198671,1,10.0,64,114
6.383094622917038,59.49405726023491,0.29279375579978334,11.071537454365316,12.678989984468801,21.351972812084995,9.601755353029652,18,41.0,65,82
2.858790176343443,117.47027905450848,0.1186171151085769,30.12676828249513,24.59691200712565,31.094925049445948,24.59691200712565,0,14.0,68,13
3.438994708885854,116.33742962657087,0.07779082335326482,23.755083384257958,21.561577933083175,24.165852242114216,21.016563741806333,0,14.0,68,15
3.4048324935483287,132.14226107093293,0.10431009399152028,22.447771426502644,27.48959422656555,27.48959422656555,22.027320042196358,0,14.0,68,23
5.268351111551038,69.74293280535537,0.1531714690584253,23.029444968916827,17.97376079122403,27.380875954762658,16.927456111745453,0,35.0,69,11
10.808932357087945,67.47844760918007,0.32951336777864854,28.039779589976412,6.1525648100192525,28.039779589976412,5.019765294286563,24,47.0,69,131
11.302197521012566,114.93123584426782,0.27617306521836416,28.517984724157937,5.694898658911319,28.517984724157937,5.694898658911319,22,46.0,70,92
2.2839010237646358,149.07980741408693,0.029694699095756734,24.554632193133905,25.40339571734924,25.80766869510189,22.605593085040073,0,15.0,81,23
5.921679513763559,150.8378907993436,0.13845875934403779,27.003054848202698,12.474371673906473,27.003054848202698,12.474371673906473,19,55.0,81,118
6.383094622917038,59.49405726023491,0.29279375579978334,11.071537454365316,12.678989984468801,21.351972812084995,9.601755353029652,18,41.0,82,65
4.281417054555499,81.51571636830035,0.28460290220285533,26.495865984753745,8.48528137423857,26.495865984753745,8.48528137423857,9,28.0,83,108
10.599840343791572,10.601177816905818,0.0753589450610331,6.9225481997177365,8.090295911097963,23.617330732183024,4.65406112633794,9,29.0,84,29
10.097251646966628,10.845927845349763,0.18284758140842244,22.128772541622673,8.171725400217987,26.501293009659157,6.134347589262694,25,29.0,84,64
5.0128994184030775,11.456557138579058,0.01998324132808227,9.582759762849287,8.043488829145216,13.941461114304461,3.4190449467705353,5,10.0,84,114
7.224714218368801,159.38546515168318,0.30906533646725526,10.596522412045518,11.390077951530715,31.220619460783862,10.094921169196862,8,55.0,85,121
11.302197521012566,114.93123584426782,0.27617306521836416,28.517984724157937,5.694898658911319,28.517984724157937,5.694898658911319,22,46.0,92,70
5.845769144047733,14.645456295719327,0.2551881159264087,11.91867725287103,13.013815760362965,18.897493474819676,10.94224526176457,7,10.0,96,21
4.281417054555499,81.51571636830035,0.28460290220285533,26.495865984753745,8.48528137423857,26.495865984753745,8.48528137423857,9,28.0,108,83
5.592504771224768,104.68172400773767,0.3262587393346055,19.924858845171276,21.110642943086567,31.996344945360086,15.524174696260024,0,48.0,109,13
5.2848423344192,19.70112510116135,0.06795531168790621,17.523680398588784,7.374402094429339,19.430002240622763,6.229957185812373,4,15.0,111,39
4.969943635393207,19.343064565398624,0.05079049758359254,22.723546449050016,29.893896997959654,32.400721620365076,22.001632789354915,0,10.0,111,115
12.499437270052635,22.324001670527235,0.05985392492324112,9.086512884954983,13.787126897693573,37.242448899072144,9.086512884954983,3,23.0,111,128
9.49322932329704,21.276540171919606,0.14870783224951992,11.37503247391965,10.927542295147894,12.763039089076095,4.733590949584247,5,14.0,111,136
5.290637674014132,11.705913426596908,0.01821715726667325,6.386987874623762,7.018389586225891,15.18779390877185,4.7593450191514135,5,10.0,114,29
4.950407764255035,11.520159132963329,0.010135319521663265,18.73614915716061,18.50880568370696,24.713053137674763,12.920809255198671,1,10.0,114,64
5.0128994184030775,11.456557138579058,0.01998324132808227,9.582759762849287,8.043488829145216,13.941461114304461,3.4190449467705353,5,10.0,114,84
4.165101835876134,19.141978139892768,0.017234627103742278,7.198358173472001,20.119402990242385,22.923077190003642,7.198358173472001,5,10.0,115,39
4.969943635393207,19.343064565398624,0.05079049758359254,22.723546449050016,29.893896997959654,32.400721620365076,22.001632789354915,0,10.0,115,111
5.921679513763559,150.8378907993436,0.13845875934403779,27.003054848202698,12.474371673906473,27.003054848202698,12.474371673906473,19,55.0,118,81
6.404142145222087,130.02149399054696,0.09827967586986411,20.984389721349274,21.69721600993464,32.93307331641608,19.543078339699832,0,50.0,118,127
3.9625946521554614,138.1868334873239,0.16993497688971568,19.368871985084045,23.20406180232994,23.623186225978756,17.490360891016078,0,30.0,118,158
7.224714218368801,159.38546515168318,0.30906533646725526,10.596522412045518,11.390077951530715,31.220619460783862,10.094921169196862,8,55.0,121,85
5.777536396745335,105.3228906186654,0.2074643481427752,29.869666443445237,27.2198813026533,33.855246733940845,25.193679392322217,0,46.0,127,15
6.404142145222087,130.02149399054696,0.09827967586986411,20.984389721349274,21.69721600993464,32.93307331641608,19.543078339699832,0,50.0,127,118
3.554446800032402,127.18588960420914,0.18252942633489339,23.021728866442675,14.597746030133813,23.509555257351877,14.597746030133813,2,30.0,127,158
12.499437270052635,22.324001670527235,0.05985392492324112,9.086512884954983,13.787126897693573,37.242448899072144,9.086512884954983,3,23.0,128,111
9.27560766646098,21.149183380679645,0.10028584109934652,16.97699084729153,29.0775376860622,32.284590647980934,16.97699084729153,0,14.0,128,136
8.96574402234703,26.83675514620035,0.01925266908627148,13.970356144957073,28.381171591303072,29.467861770929108,4.716548048974297,5,13.0,128,176
8.193876671053633,26.885586374578093,0.028287804603569625,6.378805494647073,8.768004783070074,14.310055024697853,6.378805494647073,8,10.0,128,183
5.988844852729332,70.21002285139362,0.2277150173317809,30.568664643886063,27.982320989265023,30.568664643886063,26.546116622465167,0,16.0,131,11
10.808932357087945,67.47844760918007,0.32951336777864854,28.039779589976412,6.1525648100192525,28.039779589976412,5.019765294286563,24,47.0,131,69
9.49322932329704,21.276540171919606,0.14870783224951992,11.37503247391965,10.927542295147894,12.763039089076095,4.733590949584247,5,14.0,136,111
9.27560766646098,21.149183380679645,0.10028584109934652,16.97699084729153,29.0775376860622,32.284590647980934,16.97699084729153,0,14.0,136,128
19.668165739904087,24.45733197378246,0.08540683458362894,20.613844439723053,19.547242632439442,37.0,6.343225869121324,10,33.0,137,144
12.794936448073186,23.816084797226072,0.017898707674624675,9.942418713092225,17.361344376886652,25.018871788693563,7.481453520004679,10,18.0,137,155
9.496672150303343,26.543988206153706,0.010765798683382306,16.386496496295454,15.322606811851339,27.922933640332797,12.475983114193562,2,17.0,137,186
7.300763515533349,26.375369503491545,0.015402937283528624,10.747478011538195,9.006231221214716,15.386650078600566,6.485192759609452,13,14.0,137,190
19.668165739904087,24.45733197378246,0.08540683458362894,20.613844439723053,19.547242632439442,37.0,6.343225869121324,10,33.0,144,137
12.621195216319249,23.6741303884737,0.04839693320588715,8.409827897837047,6.631679474439764,15.649095241845986,5.969740737104836,13,18.0,144,155
9.376849826399509,23.326496720335477,0.04101455551324642,10.748418289917199,37.0,37.013511046643494,10.363641848822711,4,29.0,144,186
7.115684809513449,25.012710048815972,0.05769812320438294,14.231607680536495,30.708170736038166,31.358756463582395,12.67847801314561,4,20.0,144,190
6.115141504176341,9.839923779490448,0.011002204288827488,18.031923677924038,24.888604449146587,24.888604449146587,8.958568430989171,4,10.0,146,149
6.115141504176341,9.839923779490448,0.011002204288827488,18.031923677924038,24.888604449146587,24.888604449146587,8.958568430989171,4,10.0,149,146
12.794936448073186,23.816084797226072,0.017898707674624675,9.942418713092225,17.361344376886652,25.018871788693563,7.481453520004679,10,18.0,155,137
12.621195216319249,23.6741303884737,0.04839693320588715,8.409827897837047,6.631679474439764,15.649095241845986,5.969740737104836,13,18.0,155,144
3.9625946521554614,138.1868334873239,0.16993497688971568,19.368871985084045,23.20406180232994,23.623186225978756,17.490360891016078,0,30.0,158,118
3.554446800032402,127.18588960420914,0.18252942633489339,23.021728866442675,14.597746030133813,23.509555257351877,14.597746030133813,2,30.0,158,127
4.194227921669146,59.43863350705654,0.23722709211147966,13.99550282364896,15.603426185234134,19.801428285957005,9.84709660831703,19,30.0,159,182
8.96574402234703,26.83675514620035,0.01925266908627148,13.970356144957073,28.381171591303072,29.467861770929108,4.716548048974297,5,13.0,176,128
9.974982475603309,26.45586453599462,0.015260564816962927,10.445992919523361,31.709135197225216,31.709135197225216,6.994185725882352,3,17.0,176,183
10.719575695644778,23.893109838944206,0.050383240570695924,18.83942255963107,9.726200775603344,30.889826742007156,6.78533282276985,11,26.0,176,185
4.415413731495687,24.42288503735977,0.007619608050591971,35.07160845149835,16.658634000870578,35.07160845149835,16.658634000870578,0,12.0,176,195
4.194227921669146,59.43863350705654,0.23722709211147966,13.99550282364896,15.603426185234134,19.801428285957005,9.84709660831703,19,30.0,182,159
8.193876671053633,26.885586374578093,0.028287804603569625,6.378805494647073,8.768004783070074,14.310055024697853,6.378805494647073,8,10.0,183,128
9.974982475603309,26.45586453599462,0.015260564816962927,10.445992919523361,31.709135197225216,31.709135197225216,6.994185725882352,3,17.0,183,176
9.118842706006996,26.496226331684177,0.010753528810606795,24.43814868390557,37.0,37.0,17.79747381806842,0,16.0,183,185
10.719575695644778,23.893109838944206,0.050383240570695924,18.83942255963107,9.726200775603344,30.889826742007156,6.78533282276985,11,26.0,185,176
9.118842706006996,26.496226331684177,0.010753528810606795,24.43814868390557,37.0,37.0,17.79747381806842,0,16.0,185,183
3.988929206283375,24.829564707074642,0.1214764604278796,10.239793118120959,5.778194002069298,14.811207142311002,5.778194002069298,8,12.0,185,195
9.496672150303343,26.543988206153706,0.010765798683382306,16.386496496295454,15.322606811851339,27.922933640332797,12.475983114193562,2,17.0,186,137
9.376849826399509,23.326496720335477,0.04101455551324642,10.748418289917199,37.0,37.013511046643494,10.363641848822711,4,29.0,186,144
6.906402990408262,24.91272033031801,0.021049337578775935,8.301601512978877,6.305034872617464,17.716895244189384,5.640588311222024,19,20.0,186,190
7.300763515533349,26.375369503491545,0.015402937283528624,10.747478011538195,9.006231221214716,15.386650078600566,6.485192759609452,13,14.0,190,137
7.115684809513449,25.012710048815972,0.05769812320438294,14.231607680536495,30.708170736038166,31.358756463582395,12.67847801314561,4,20.0,190,144
6.906402990408262,24.91272033031801,0.021049337578775935,8.301601512978877,6.305034872617464,17.716895244189384,5.640588311222024,19,20.0,190,186
4.415413731495687,24.42288503735977,0.007619608050591971,35.07160845149835,16.658634000870578,35.07160845149835,16.658634000870578,0,12.0,195,176
3.988929206283375,24.829564707074642,0.1214764604278796,10.239793118120959,5.778194002069298,14.811207142311002,5.778194002069298,8,12.0,195,185
5.795213822228765,11.606804855263249,0.022044765176215692,12.590250988516695,10.83903030732622,15.890777438525053,5.117778776856424,11,12.0,201,209
5.45190454561594,12.272426587482414,0.01077381636381219,14.689503821881775,18.92980564428994,23.14250029854991,13.8763985557499,2,10.0,201,214
3.5613402203332063,9.662425915220126,0.006508655076331982,17.436915317022915,22.62680905733422,37.0,17.436915317022915,0,11.0,202,205
3.5613402203332063,9.662425915220126,0.006508655076331982,17.436915317022915,22.62680905733422,37.0,17.436915317022915,0,11.0,205,202
5.795213822228765,11.606804855263249,0.022044765176215692,12.590250988516695,10.83903030732622,15.890777438525053,5.117778776856424,11,12.0,209,201
5.689353834542361,12.281848100858781,0.009504419241112916,27.27873658779838,32.013272105435775,32.013272105435775,22.394481274078217,0,10.0,209,214
5.45190454561594,12.272426587482414,0.01077381636381219,14.689503821881775,18.92980564428994,23.14250029854991,13.8763985557499,2,10.0,214,201
5.689353834542361,12.281848100858781,0.009504419241112916,27.27873658779838,32.013272105435775,32.013272105435775,22.394481274078217,0,10.0,214,209
