center_stdev,dist_center_to_border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,centID_i,centID_j
3.1863126327299627,121.92005239929405,0.06408680185233971,58.612108327905496,40.227082720108776,60.31840492009674,37.3724926986069,0,41.0,0,10
3.466806766834479,119.48428827063378,0.04785893354762146,41.89305229516371,38.871219980445005,44.411263334176425,37.309226192159635,0,21.0,0,69
2.328689356193105,111.61764705882354,0.12797751286076267,18.867962264113206,5.830951894845301,20.808652046684813,5.830951894845301,9,17.0,0,75
3.630419743390351,102.27906960226474,0.22657835671520843,40.311288741492746,17.916472867168917,40.70626487409524,17.4928556845359,0,54.0,1,2
5.110554176090817,94.58569980656972,0.07025287113810867,42.2965719651132,32.554125374850784,44.28317965096906,31.0,0,54.0,1,3
3.001771456327535,123.37245950171307,0.19391163502665548,43.80540906158888,47.908222681476964,51.94817595953494,41.14920272766414,0,54.0,1,14
4.08857056499469,113.1211745452224,0.36915331818786096,20.36883237154417,23.351692564764473,23.351692564764473,14.203808251093712,6,54.0,1,16
4.960889191675346,124.2986295519261,0.1522560997131629,14.03899933106359,34.28750742592498,35.79380436720618,14.024858666744976,2,54.0,1,17
3.508069572513955,123.01805240494957,0.20475553352311257,34.799139342857174,55.66180247684208,55.66180247684208,34.74943241849565,0,54.0,1,22
3.977851566677309,109.8495750527421,0.15379058007076035,45.07965711962184,43.931296627114804,50.46470990107608,43.931296627114804,0,54.0,1,29
4.621009438064947,101.15131763651058,0.17919974696463917,34.44374776778224,28.694612242107368,34.44374776778224,23.666231521372026,0,47.0,1,32
4.644300943949555,97.47398133984984,0.1212682730422793,47.92646983157012,39.58553612042376,48.70714628788918,33.54586949567351,0,52.0,1,33
5.3008977281504,120.88487649414628,0.12350299428453108,26.867565362328413,42.48102112783115,42.48102112783115,25.428966562702314,0,54.0,1,34
4.775541983388909,117.10642744157451,0.18165236053976816,37.33630940518894,24.286681407428784,37.33630940518894,24.286681407428784,0,37.0,1,65
3.630419743390351,102.27906960226474,0.22657835671520843,40.311288741492746,17.916472867168917,40.70626487409524,17.4928556845359,0,54.0,2,1
3.621303602028729,84.42703735709034,0.19737580500968988,21.840329667841555,32.269163768167665,32.269163768167665,21.470910553583888,0,55.0,2,3
3.8033032427504883,102.58382121222468,0.10016407982518734,42.20070679708546,39.846857058842524,43.07037615583673,32.680788370913625,0,59.0,2,16
4.298052597825376,113.98135983561949,0.13681000757715708,50.513133222002416,41.404441534242125,51.97320801333001,39.607396181817926,0,59.0,2,17
3.9928670627728895,79.0173835210974,0.17582358109801347,19.317006268156828,42.98932875783302,42.98932875783302,16.814632076083825,0,59.0,2,19
5.75366218736654,78.7281952876805,0.26636782248973334,20.082905251285975,44.73619567736429,44.73619567736429,13.002084345490383,5,59.0,2,23
3.981792037629136,99.94689326125913,0.1079163056195162,32.511227370588436,31.818651745782983,41.0684002100328,31.66070166431399,0,56.0,2,29
4.343312232022241,92.35477992097157,0.14700099771359057,25.817314203205264,24.72320512188282,28.03037607490709,21.49456654630725,0,47.0,2,32
3.978940110443493,87.00949278534904,0.19639536631445909,20.795598843352728,30.130318159020387,30.484938991366683,20.08962094802444,0,54.0,2,33
4.458626516627103,81.59181492982984,0.233525723265381,35.937454765705894,29.88778087457017,35.937454765705894,29.88778087457017,0,30.0,2,78
5.110554176090817,94.58569980656972,0.07025287113810867,42.2965719651132,32.554125374850784,44.28317965096906,31.0,0,54.0,3,1
3.621303602028729,84.42703735709034,0.19737580500968988,21.840329667841555,32.269163768167665,32.269163768167665,21.470910553583888,0,55.0,3,2
4.525022904466755,60.11173757192091,0.07341902770103195,35.73513677041127,30.478508926983494,39.0,30.478508926983494,0,55.0,3,9
3.146822067172351,95.26994842718685,0.06042827909958268,29.414079791992453,42.83584822964276,45.053118143088824,28.91703009511601,0,55.0,3,16
5.290696431820398,71.16369354279817,0.08937498573211033,34.06342451031842,41.0200607004912,42.5037167347873,33.45734981957104,0,55.0,3,19
6.8888124294474045,70.7876325493952,0.16918262147907226,21.645886421598103,36.536838529500244,38.00147476450361,18.56999254325689,0,55.0,3,23
4.200763016973913,83.91038929124261,0.0776531087025617,25.403752688401724,33.05388423273745,34.97032915250057,24.011639591380053,0,47.0,3,32
3.940756616226345,79.60108072904629,0.10160656927808079,22.467162397328977,31.438242132052444,31.8561619411072,22.467162397328977,0,53.0,3,33
4.013714640428339,98.60230209615145,0.10067208590506468,48.16637831516918,47.0652439143137,51.081401826834295,45.144995657502086,0,38.0,3,65
4.025040058208824,75.88010776997325,0.1838241852544523,24.29793815256307,29.618520861108088,30.952761926704557,24.040447448473213,0,26.0,3,78
3.9686269665968856,61.08333333333334,0.10456754792607864,46.22769732530488,40.85339643163099,46.22769732530488,39.92492955535426,0,18.0,3,83
3.000144943618666,62.83469682189153,0.097214469904775,32.55764119219941,29.943950426271133,32.55764119219941,28.163355235886016,0,25.0,4,6
3.5230902147439,54.11560401930819,0.1238705586036665,22.67156809750927,25.55384379633513,28.414573708572913,22.47220505424423,0,25.0,4,8
3.7913415418015406,52.55422903411761,0.09143739253970247,22.369155511394542,15.082797726565403,23.257457183530576,15.082797726565403,0,25.0,4,12
3.029485070819246,46.89040399957767,0.039796365542987454,37.8684255067583,35.82768472535835,38.35683425637157,35.02099260505872,0,20.0,4,27
2.4740723305545855,82.97613307827118,0.019241527837022647,48.438113628917534,49.8735395424258,49.8735395424258,47.50838705739527,0,10.0,4,47
6.728265758609501,99.90224731805395,0.2502903545050548,39.26379206311938,22.94650414165643,43.48862544307128,12.771402014502142,3,60.0,5,11
3.795526111245352,104.18153423464906,0.2561218188561983,47.84641244860755,26.47104810120235,47.84641244860755,26.47104810120235,0,18.0,5,37
3.000144943618666,62.83469682189153,0.097214469904775,32.55764119219941,29.943950426271133,32.55764119219941,28.163355235886016,0,25.0,6,4
4.4998834054634225,71.61391559193208,0.1430600400281056,45.39823785126467,38.955536395592304,45.39823785126467,35.98284323361344,0,33.0,6,7
6.027788551063842,56.13901508424229,0.1787641468971825,30.4138126514911,14.007336453394185,35.38361202590826,14.007336453394185,4,47.0,6,8
9.106963816713458,58.49726307244029,0.14452037131699158,63.44002853524122,38.900160321552264,63.44002853524122,35.4400902933387,0,76.0,6,12
4.423562555623512,85.26743075551295,0.07643992572841388,35.78573368119179,46.50986567472079,46.871052485172804,34.338921636271934,0,40.0,6,18
6.970692418595285,95.1655143249072,0.13214817152845565,23.917085564999596,59.633134239585225,60.56658755090621,23.917085564999596,0,77.0,6,25
2.117703132698565,64.32763890167655,0.019621633557537065,38.70398411696755,40.41374247745538,42.083301134456185,38.70398411696755,0,11.0,6,46
2.297567880117959,84.13622511728468,0.019202683154034516,36.5035056647422,43.259690369755305,43.31907665463284,36.5035056647422,0,10.0,6,47
3.886360916022937,83.44736842105263,0.02825831754523549,32.38826948140329,35.35533905932738,35.35533905932738,29.427877939124322,0,19.0,6,67
4.423756129303836,66.09135660237749,0.12114530411901009,48.38131036088434,18.788294228055936,48.883078434054475,16.1245154965971,0,25.0,6,94
4.305667478858832,98.68073658992148,0.1169915228059717,24.673139488467392,51.54622337730684,56.22072995639762,24.673139488467392,0,24.0,6,99
4.981499148219512,100.67765973786811,0.06348724264371743,45.21445828039664,60.58031048228707,60.58031048228707,43.98857147860611,0,22.0,6,100
1.5830705285320466,81.78191562979796,0.07034751190034153,22.395534548890215,13.815967502824128,22.481975024146116,13.815967502824128,4,18.0,6,110
1.561545767725694,94.80134940663439,0.13640209053281194,12.548016756353217,18.409978937744327,19.856150873675524,12.548016756353217,2,12.0,6,120
4.4998834054634225,71.61391559193208,0.1430600400281056,45.39823785126467,38.955536395592304,45.39823785126467,35.98284323361344,0,33.0,7,6
4.461920480303141,68.23741319008724,0.06600559606505978,36.8361172528618,47.5659908745291,47.5659908745291,36.278785830474774,0,15.0,7,13
3.7406643185609183,91.86955360284617,0.1175634430938991,42.78156865409627,19.05574812453418,43.07539629723517,19.05574812453418,0,33.0,7,18
3.564437774460361,81.5552042057181,0.16727181040777342,24.684231988905978,36.60963183871943,36.60963183871943,23.464685132590034,0,28.0,7,20
4.206690220302401,85.05255245783957,0.1796341714607715,26.694287019201536,27.168999973761338,29.730408456348083,23.744118380864982,0,33.0,7,26
4.5359573576073,92.49734516460487,0.10306173002773382,44.47528453092891,33.01102135877711,46.710513343675196,33.01102135877711,0,33.0,7,28
3.4493991142831884,73.35239204727603,0.09430517710499259,15.755232148173638,25.31087713963108,25.31087713963108,15.537871124446763,0,11.0,7,46
3.1576917171401235,91.38502931476748,0.04176721471597596,49.97883516248578,46.45939724598816,49.97883516248578,46.45939724598816,0,10.0,7,47
3.5230902147439,54.11560401930819,0.1238705586036665,22.67156809750927,25.55384379633513,28.414573708572913,22.47220505424423,0,25.0,8,4
6.027788551063842,56.13901508424229,0.1787641468971825,30.4138126514911,14.007336453394185,35.38361202590826,14.007336453394185,4,47.0,8,6
8.335606928059018,45.23870077060994,0.10480931232851122,21.587033144922902,29.239153869347476,31.975663775181115,21.37755832643195,0,47.0,8,12
3.1492220027496463,39.79871842018267,0.04674621616417062,39.99613558160608,43.38219104520171,43.38219104520171,39.22711879141261,0,20.0,8,27
1.94397365834058,56.87099168242807,0.03172135966474812,50.74756984303505,49.09439993468462,51.521593436231804,47.42145898857047,0,11.0,8,46
4.525022904466755,60.11173757192091,0.07341902770103195,35.73513677041127,30.478508926983494,39.0,30.478508926983494,0,55.0,9,3
7.923641248058493,55.4520981169253,0.18454626245882869,40.010279024038944,38.75062833263073,43.514765528110345,35.19925091738105,0,63.0,9,23
6.875949309838918,60.55794697476412,0.3012489100131293,28.548520951453494,52.878035848051425,52.878035848051425,26.600497910073162,0,49.0,9,78
5.031558612813549,48.05987345009598,0.18983283943811016,16.353365252079914,6.708203932499369,24.515301344262525,5.830951894845301,13,41.0,9,83
2.6121772249858313,69.19894261585159,0.08051376892090814,43.35618768809814,43.770521914635275,47.958856250728005,43.02326715166567,0,16.0,9,114
