,center_stdev,dist_center_to_border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap
471,3.1492220027496463,39.798718420182674,0.04674621616417062,39.996135581606076,43.382191045201715,43.382191045201715,39.227118791412614,0,20.0
472,1.9439736583405802,56.87099168242808,0.03172135966474812,50.74756984303505,49.09439993468462,51.52159343623181,47.42145898857047,0,11.0
473,4.525022904466755,60.11173757192091,0.07341902770103195,35.73513677041127,30.47850892698349,39.0,30.47850892698349,0,55.0
474,7.923641248058492,55.4520981169253,0.18454626245882869,40.010279024038944,38.750628332630725,43.514765528110345,35.19925091738105,0,63.0
475,6.875949309838918,60.55794697476412,0.3012489100131293,28.54852095145349,52.87803584805143,52.87803584805143,26.600497910073162,0,49.0
476,5.031558612813549,48.05987345009598,0.18983283943811016,16.353365252079914,6.708203932499369,24.515301344262525,5.830951894845301,13,41.0
477,2.6121772249858317,69.19894261585159,0.08051376892090814,43.356187688098146,43.770521914635275,47.958856250728005,43.02326715166567,0,16.0
478,2.5617681380797137,67.01443702227364,0.12305302631926344,46.45498920099122,35.41185630282001,50.79444193136533,34.24500589072921,0,15.0
479,2.4484181118153976,50.470178843936885,0.09879798073613484,36.282541470740576,30.856309122807122,42.938120850029705,30.856309122807122,0,14.0
480,3.1863126327299627,121.92005239929405,0.06408680185233971,58.6121083279055,40.22708272010877,60.31840492009674,37.3724926986069,0,41.0
481,1.1464357282948696,120.07697548421473,0.0733229666235334,21.380552464550632,21.741486366450676,24.151270384705768,21.380552464550632,0,13.0
482,3.3745843823074417,119.91993464753072,0.22270055569327524,21.105523163701662,55.240456340389784,56.14991700330614,17.570238451224167,0,77.0
483,5.537219199041653,120.27111242340841,0.1721309978990551,42.1794629308553,7.745075641598297,42.1794629308553,7.394036334933128,19,58.0
484,3.4560780928485335,124.32814216968309,0.12019987614944025,44.85577200591958,41.236785970812925,51.70638257453484,39.879709470842975,0,54.0
485,3.5249903609043054,119.13182913884863,0.5772916767068548,9.965912329220174,24.562602040740412,26.90994691462229,8.490012252171596,14,24.0
486,3.8394772433422193,113.25567289888262,0.051212129137276366,26.046645735158595,44.26907793414241,44.26907793414241,26.046645735158595,0,20.0
487,1.6185391237208195,120.60884265078684,0.10736783230396893,23.74654222876145,24.27621563261532,30.189425059936934,20.902580328104513,0,20.0
488,2.424629546688068,118.0329212305228,0.07184088436540872,41.19764859065232,40.0012399067024,44.60073994125266,37.21436720992188,0,20.0
489,1.7224159678366275,113.35962102154308,0.050839599040602486,41.3634462356929,35.73080573969397,42.126933612340935,35.73080573969397,0,12.0
490,6.728265758609501,99.90224731805395,0.2502903545050548,39.26379206311938,22.946504141656426,43.48862544307128,12.771402014502142,3,60.0
491,4.071680759785199,95.94530825944662,0.3737430383517583,27.08237904967444,25.482598567854534,27.08237904967444,20.35201210579448,0,18.0
492,1.4924575451470659,91.99794483815901,0.06384026002972397,40.96251755131159,40.60723711341063,40.96251755131159,37.37101853604667,0,13.0
493,3.7913415418015406,52.55422903411761,0.09143739253970247,22.36915551139455,15.082797726565405,23.257457183530573,15.082797726565405,0,25.0
494,9.106963816713456,58.49726307244029,0.14452037131699158,63.440028535241225,38.90016032155226,63.440028535241225,35.440090293338706,0,76.0
495,8.335606928059018,45.23870077060994,0.10480931232851122,21.587033144922906,29.239153869347483,31.97566377518111,21.37755832643195,0,47.0
496,3.4272201628499324,38.38492126454514,0.08866701983899422,17.04417504211445,21.448794427804387,21.448794427804387,16.986129975974766,0,20.0
497,5.134424879242047,49.58333333333334,0.09577036301302813,24.0,28.0178514522438,35.355339059327385,23.0,0,24.0
498,1.6138076647620354,61.640241962024824,0.039647257215230734,41.39562936311256,41.08534763602586,43.87079875314313,41.08534763602586,0,16.0
499,4.461920480303141,68.23741319008724,0.06600559606505978,36.8361172528618,47.565990874529106,47.565990874529106,36.278785830474774,0,15.0
500,1.6675148864776073,70.10163415188774,0.09911202014635476,31.73180628499557,30.37884745017715,33.23647919795957,27.1425962155156,0,15.0
501,2.627588570887597,74.50710814556156,0.035888453143839094,42.339871053477026,43.538562938913486,43.538562938913486,40.33304364443972,0,15.0
502,2.7483850475021465,49.853520155026615,0.05430567420551695,27.29869364340149,28.49807209864953,31.1229922922929,27.29869364340149,0,14.0
503,4.048271781474906,39.840321316093174,0.06477678716997541,42.57678863718422,47.74667450610386,47.74667450610386,42.57678863718422,0,15.0
504,3.0841901762711266,40.78405872031132,0.06454841973798743,38.881412688943186,40.648562700369794,43.080108935397284,38.881412688943186,0,15.0
505,3.0199933715775424,50.88356399383295,0.08332376212123653,31.013468387740183,36.98147431661352,38.23166382373642,29.944897703633966,0,15.0
506,1.6899079991089496,60.372704545286105,0.05474483411729878,26.75427885472416,27.6308782547777,27.6308782547777,24.876938790746227,0,11.0
507,3.001771456327535,123.37245950171308,0.19391163502665548,43.805409061588875,47.908222681476964,51.94817595953494,41.14920272766414,0,54.0
508,3.286986888675282,111.84149171722791,0.13884159841390778,42.42601973039806,20.123855049927325,42.474149147669394,16.26396461342753,0,75.0
509,3.144048312733733,123.26398090861409,0.14345546944702278,35.56366751468162,42.72553947241548,42.72553947241548,30.718412314406642,0,56.0
510,4.01888581923161,119.94174570154064,0.15009787660609838,41.20497413671676,44.977034752233756,51.43049851366991,40.101928473292745,0,26.0
511,1.1464357282948696,120.07697548421473,0.0733229666235334,21.380552464550632,21.741486366450676,24.151270384705768,21.380552464550632,0,13.0
512,1.2562481659980758,103.86520304796858,0.027416652278014937,41.51959097968632,41.314583394795754,41.798778397811255,40.51812472101789,0,13.0
513,1.8498395106787855,108.4085038889924,0.044209145235545526,40.88353300929904,41.0573163674632,41.0573163674632,38.62931506622285,0,13.0
514,2.029763878115627,114.32889770445757,0.035505112305599926,28.62717573212901,33.68207809060406,33.68207809060406,28.09442450623285,0,13.0
515,4.08857056499469,113.1211745452224,0.36915331818786096,20.368832371544173,23.351692564764477,23.351692564764477,14.203808251093712,6,54.0
516,3.803303242750488,102.58382121222469,0.10016407982518734,42.20070679708546,39.84685705884253,43.070376155836726,32.680788370913625,0,59.0
517,3.146822067172351,95.26994842718685,0.06042827909958268,29.41407979199245,42.83584822964276,45.05311814308882,28.917030095116008,0,55.0
518,5.728234117752402,123.73714934477007,0.18503842484646293,31.953090617340923,36.34728187685565,42.604377702642466,26.538193107743613,0,78.0
519,4.966615175279265,122.2513175361835,0.24279120385514905,44.17116337724417,33.94973425336637,44.86810141974022,20.956398276969267,0,78.0
520,7.535946340944554,120.43125402994534,0.1066347104305058,70.10512165829067,36.359181538837746,70.10512165829067,35.82279218938747,0,74.0
521,3.71523299446806,102.90629034055542,0.08950864524997272,27.174105036721482,37.315250561838106,37.35915514988615,27.174105036721482,0,47.0
522,3.5595095981461866,97.95737501344269,0.05180632791139167,34.27171360385244,49.22310227778864,52.45963008000904,34.27171360385244,0,54.0
523,5.128544972165457,120.55665006157312,0.20986597271573804,37.513980231101364,21.19307610305848,37.513980231101364,18.13636422753059,0,78.0
524,6.6358399688309815,113.55085833345066,0.15984753896851173,44.384682042344295,6.038336422795634,44.384682042344295,6.038336422795634,18,61.0
525,7.991171168131653,91.30050077741802,0.2600031936257581,41.275381209740964,47.24892687816685,53.30538557542117,37.87203819831265,0,49.0
526,2.4438770075419085,94.99472332322941,0.05586546721940858,27.202941017470888,39.06934595487513,42.05948168962618,27.202941017470888,0,16.0
527,4.009458662630965,92.65502919725351,0.11450724553562205,37.30896141496978,41.33798999250942,43.938690606594896,37.03562043971127,0,15.0
528,4.960889191675347,124.2986295519261,0.1522560997131629,14.03899933106359,34.28750742592498,35.79380436720618,14.024858666744974,2,54.0
529,4.298052597825376,113.98135983561949,0.13681000757715708,50.51313322200242,41.40444153424213,51.97320801333001,39.607396181817926,0,59.0
530,3.286986888675282,111.84149171722791,0.13884159841390778,42.42601973039806,20.123855049927325,42.474149147669394,16.26396461342753,0,75.0
531,5.728234117752402,123.73714934477007,0.18503842484646293,31.953090617340923,36.34728187685565,42.604377702642466,26.538193107743613,0,78.0
532,4.827163445783696,114.23610076560148,0.14502898972634376,37.425179333198315,52.5672443004202,56.03266445457861,32.004554426505216,0,78.0
533,4.647398745380683,121.92157436064592,0.07503478193997604,49.04956150014797,45.151370545583674,49.77487371879822,39.1451113373704,0,56.0
534,4.17093309042627,113.94323514081336,0.10724505927659617,43.304519846425066,45.54674588306772,52.179663579491084,43.304519846425066,0,47.0
535,5.717534603882839,115.93076824021186,0.14927366853274812,31.943647099752923,40.106142952137105,40.106142952137105,20.567792914143574,0,78.0
536,7.4663819883212605,122.58522203714105,0.10467734399310184,57.24508712544685,38.880059638052344,59.23681287847955,38.880059638052344,0,61.0
537,4.423562555623512,85.26743075551295,0.07643992572841388,35.785733681191786,46.50986567472079,46.8710524851728,34.33892163627193,0,40.0
538,3.7406643185609183,91.86955360284617,0.1175634430938991,42.781568654096276,19.05574812453418,43.07539629723517,19.05574812453418,0,33.0
539,5.245437141900047,114.05679535807708,0.1527701374851455,23.22521260567257,24.279194376366444,25.09442576250503,14.979570254765768,1,40.0
540,5.572829412366247,112.04914967257534,0.12071911295532994,32.45556378965489,30.264919014726843,32.575870378140614,21.941206022934896,0,39.0
541,3.7695222472651873,98.47790082852705,0.07981697600636592,45.21008605369703,34.153549707730605,49.56859400636554,34.153549707730605,0,40.0
542,3.3247870800854535,105.94465874749642,0.05623024724457001,54.20221918020614,34.228754252463744,56.904182592851505,34.228754252463744,0,40.0
543,1.0057764882792275,85.11377549560645,0.0374681816692844,50.88822145673423,44.315282022451335,51.06543990397471,43.38593286004671,0,11.0
544,2.071391498834356,105.36881794245062,0.0986718702317138,19.901836558655077,23.166072299500787,23.283228730330038,19.901836558655077,0,10.0
545,3.0101718427926065,115.44829851869629,0.07983894915954863,32.231561930890486,20.4273195690271,32.231561930890486,20.17432333628178,0,22.0
546,3.6013877017191316,102.24005580163391,0.13392575320514294,17.876499656465572,19.536288437210914,21.770544955840204,17.16577526736003,0,19.0
547,3.9928670627728895,79.0173835210974,0.17582358109801347,19.317006268156828,42.98932875783302,42.98932875783302,16.814632076083825,0,59.0
548,5.290696431820399,71.16369354279817,0.08937498573211032,34.06342451031842,41.02006070049121,42.5037167347873,33.457349819571036,0,55.0
549,8.837093916717937,66.75079868748728,0.22026956393905567,30.164005993620034,8.93846926058378,30.164005993620034,8.93846926058378,21,63.0
550,4.219302621050285,86.47648869980438,0.06852590079568935,29.70832060910592,47.65822568124932,53.456826572783385,29.70832060910592,0,56.0
551,4.904596405821174,77.73837246011091,0.10569329600191167,36.12339693851329,43.36151234499962,45.37150626203161,36.12339693851329,0,47.0
552,5.115896393978365,74.12137733762142,0.16972319004533726,23.70447981125017,28.91619130138677,31.546775876648827,19.208099769981853,0,54.0
553,7.911152935969027,72.36800610195574,0.16558571298698815,54.507768759977644,32.081915181968164,55.175612353736106,28.47016373826328,0,49.0
554,1.6935006864664752,80.40301890352546,0.06294234299252872,46.09257740749397,52.07404164892065,52.07404164892065,45.65035897626625,0,11.0
555,2.201639640010128,79.23343464624392,0.11640174133291882,20.904765919922376,23.17808564927461,23.17808564927461,19.522467121538,0,16.0
556,1.1550631841729442,76.91636916816041,0.25932009896089986,22.3911652168322,32.335264145053394,32.335264145053394,22.3911652168322,0,15.0
557,2.5564872044576163,60.19512712115818,0.11435531843420632,26.42964257373519,26.227636920300302,27.379783050185477,23.99048656507164,0,14.0
558,1.8646818080479342,67.25962811984854,0.05370819097477173,45.70849065763939,42.55428512702164,46.72062390851418,42.55428512702164,0,10.0
559,3.5644377744603615,81.5552042057181,0.16727181040777342,24.684231988905978,36.60963183871943,36.60963183871943,23.464685132590038,0,28.0
560,1.6675148864776073,70.10163415188774,0.09911202014635476,31.73180628499557,30.37884745017715,33.23647919795957,27.1425962155156,0,15.0
561,1.2562481659980758,103.86520304796858,0.027416652278014937,41.51959097968632,41.314583394795754,41.798778397811255,40.51812472101789,0,13.0
562,2.049298700172685,88.2647345148958,0.12122902553634846,14.23748229494584,18.171119666257074,18.171119666257074,12.481899416578575,15,28.0
563,2.1262609415316054,95.4505124912158,0.1836334502985023,26.885378347435257,25.400681767349052,26.885378347435257,22.370962935211214,0,28.0
564,1.6172297333837773,64.45389737431074,0.05352226845156115,49.62693805340204,45.954465389701255,50.05672765647189,45.954465389701255,0,14.0
565,2.9192350403660625,65.14966263817169,0.09161854613213066,49.08518153354443,50.32608728310981,54.22233631444927,45.98877109397222,0,28.0
566,0.8164612378116871,74.80650326712623,0.06630658691388379,31.882752809962287,35.211034381798235,35.211034381798235,31.189488135191322,0,11.0
567,5.245437141900047,114.05679535807708,0.1527701374851455,23.22521260567257,24.279194376366444,25.09442576250503,14.979570254765768,1,40.0
568,6.45478262826352,118.73265301233137,0.2516767958750959,21.023233342458177,17.95132432118885,30.31196030734109,15.646443420594958,0,77.0
569,2.4562807611587183,114.86759339804628,0.03659480194667528,33.57077340951417,29.935938426455426,33.57077340951417,28.201196834921824,0,10.0
570,5.081466428933688,121.56066313980398,0.11063209369418536,37.35182525401539,4.729109105039118,37.35182525401539,4.729109105039118,20,60.0
571,3.4969056153027815,110.43887968508366,0.052026522699284865,26.64679103153618,30.759425445673727,30.759425445673727,26.18348379058225,0,19.0
572,4.03571257563909,113.86164008866548,0.2278188793940237,12.394480598411493,18.425040778720867,22.387167552286854,12.1125243671156,6,24.0
573,3.0745640780013512,115.02109776344048,0.2736748930567103,22.808488830453413,18.19987988786621,23.09059378229279,13.092171842114515,8,22.0
574,2.0020541905615805,107.10054999175013,0.08310557628995961,23.310750398414545,33.28372498332773,38.40773118417352,23.138924119308534,0,12.0
575,3.5080695725139552,123.01805240494957,0.20475553352311254,34.79913934285717,55.66180247684208,55.66180247684208,34.74943241849565,0,54.0
576,4.966615175279265,122.2513175361835,0.24279120385514905,44.17116337724417,33.94973425336637,44.86810141974022,20.956398276969267,0,78.0
577,4.827163445783696,114.23610076560148,0.14502898972634376,37.425179333198315,52.5672443004202,56.03266445457861,32.004554426505216,0,78.0
578,5.954327331514432,117.55398143557372,0.17973455802173693,40.37267553366463,6.856570778777972,45.60901672685376,5.186988813408572,17,74.0
579,3.915519207588348,117.41660004879844,0.3217387064838471,17.617265829150114,23.55031331163805,33.51485427677205,12.233764641612474,8,78.0
580,5.296284792200967,124.40636753456111,0.47488595495146996,31.150642933547488,28.06797884849861,32.10186619015916,10.1630512694776,23,61.0
581,5.75366218736654,78.7281952876805,0.2663678224897333,20.082905251285972,44.73619567736429,44.73619567736429,13.002084345490385,5,59.0
582,6.8888124294474045,70.7876325493952,0.16918262147907226,21.645886421598107,36.536838529500244,38.001474764503605,18.56999254325689,0,55.0
583,7.923641248058492,55.4520981169253,0.18454626245882869,40.010279024038944,38.750628332630725,43.514765528110345,35.19925091738105,0,63.0
584,8.837093916717937,66.75079868748728,0.22026956393905567,30.164005993620034,8.93846926058378,30.164005993620034,8.93846926058378,21,63.0
585,6.787429187448581,77.04313015952243,0.07905945609601425,25.75236798932691,41.94979782209213,43.430487771927176,25.52167185051313,0,47.0
586,6.415517359112412,73.79826151111422,0.345052225325747,11.514010848645409,26.332387929341067,28.086806340145213,9.25206657786045,9,54.0
587,5.329739062276609,73.20527869953318,0.5469448702868199,20.47817440645537,19.105106122497027,22.00783810343533,14.876287855107725,1,34.0
588,7.535946340944554,120.43125402994534,0.1066347104305058,70.10512165829067,36.359181538837746,70.10512165829067,35.82279218938747,0,74.0
589,5.954327331514432,117.55398143557372,0.17973455802173693,40.37267553366463,6.856570778777972,45.60901672685376,5.186988813408572,17,74.0
