,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j,Predicted_Label,True_Label
1337,7.293822199146201,0.35875574850205355,13.716429277078607,30.0,38.15578710913067,13.716429277078607,8,13.0,142.85576923076925,22.31154407672593,0.14337743014596238,3487,3638,0,0
1338,5.098848984878572,0.18475683285350009,33.0392939709798,17.085584100582167,41.451665728210614,17.085584100582167,2,13.0,138.98611111111111,22.294500686956134,0.16129985391191232,3487,3689,0,0
1339,5.021817123592744,0.30937207797443395,14.587823007626774,38.990604697582675,38.990604697582675,14.587823007626774,4,13.0,139.94642857142856,22.38111286001337,0.15018830582441892,3487,3691,0,0
1340,7.736332547298647,0.19380199814815,42.00209713914175,17.0292407768904,47.71309967696503,17.0292407768904,2,11.0,139.51474201474198,23.465123659716355,0.15305261255047764,3492,2813,1,0
1341,5.0948640553982285,0.3871611614026534,22.92925493910363,33.31048413177988,40.67556906823327,17.374979099627858,2,11.0,138.44405594405595,23.615898781181308,0.15665808530998004,3492,2938,0,0
1342,4.882538778475289,0.8075995043078535,17.155286626652426,7.295985414227066,25.26876411385625,7.295985414227066,7,10.0,140.2659932659933,23.49744591074818,0.14769392690570732,3492,2964,0,0
1343,6.5788171914818605,0.4806835534361848,11.123349571170206,18.92904957351817,28.12247554962639,11.123349571170206,5,11.0,139.24747474747477,23.905601108616462,0.13783385615194033,3492,3200,0,0
1344,6.121468752073508,0.4250969765920374,24.984720937235235,15.407762394339569,42.44213403934257,12.672028411372278,5,11.0,140.29261363636363,25.367415276684113,0.13894023887553605,3492,3324,0,0
1345,12.795839600589106,0.42118269005484826,44.96678153387355,14.0,44.96678153387355,4.355957900629514,8,27.0,137.57473544973544,21.70420477314052,0.17680209858596746,3493,2501,1,0
1346,7.1522146863789375,0.3545696403141366,42.38245929822779,78.82746391376679,80.28803040695583,17.858078608704844,1,27.0,137.4002849002849,21.358978676062968,0.19523464177810226,3493,2938,1,0
1347,7.747552069755213,0.4120890440730204,16.54761204656911,7.0,32.95712026105526,7.0,19,27.0,136.90110323089047,20.452981444659397,0.209238840287745,3493,3004,1,0
1348,4.8143630677765765,0.17398481985029446,48.22375010073391,31.155424765264005,52.8013030704881,19.77887082568348,3,20.0,139.01194743130227,22.391847791701487,0.17002349926312846,3493,3152,0,0
1349,4.718166796169101,0.2263180108085837,16.043799113435036,28.88077204785151,37.17304044637733,16.043799113435036,1,11.0,137.41077441077442,22.227306978793983,0.16191836623950767,3493,3172,0,0
1350,8.663377235882658,0.44288260382702815,40.311288741492746,19.30036368961343,40.311288741492746,14.379266976002068,8,19.0,140.15780998389693,21.70805410024601,0.1724626877810257,3493,3289,1,0
1351,4.4496263675103895,0.23235359225325525,31.169436351944928,20.940300180981897,38.078865529319536,18.323131633671135,2,13.0,139.47494553376907,21.579390558082615,0.16634121536449575,3493,3329,0,0
1352,7.7803884626679425,0.2902237246767211,23.922633487220203,38.3275357934736,43.56604182158393,14.198202139313803,7,23.0,135.6342592592593,21.35331503782369,0.18199488643510295,3493,3617,0,0
1353,6.5558301253092575,0.6187613148741863,33.217098895812875,15.848283014382455,33.217098895812875,7.77326666458633,15,19.0,139.5814814814815,22.69650172178473,0.16833172948908248,3493,3665,1,0
1354,7.624808832232533,0.396945303434417,19.211397284510507,25.21908362432788,41.59326868617085,19.211397284510507,1,14.0,138.7592592592593,21.265955917913086,0.18228020485400792,3493,3771,0,0
1355,5.2916228763966435,0.2714793732864415,36.18402848793054,18.40389360301564,36.18402848793054,6.741536675855744,6,11.0,138.73148148148147,21.44382828593549,0.1827501884972952,3493,3815,1,0
1356,6.164197541338298,0.16790176603843682,37.21558813185679,17.130907437882296,37.8549864614954,17.130907437882296,1,10.0,138.52837837837836,19.69819761194102,0.19897075529890826,3496,2813,0,0
1357,3.999757283912093,0.2012449032607655,19.88335898909844,23.555738403580246,47.536079050793184,19.88335898909844,1,10.0,140.38076923076923,21.304106553218134,0.17077838188820613,3496,3203,0,0
1358,4.315907601161851,0.4023958225683662,11.740385898344696,19.01712079110636,30.032439318569423,10.78366451820222,4,10.0,140.2125,20.892938395354715,0.17471051049306252,3496,3283,0,0
1359,6.341666565771347,0.2067762520225193,40.311288741492746,29.238960942877497,44.10215414239989,20.937491345483558,1,10.0,139.30625,21.600489228908774,0.18485838162396664,3496,3324,0,0
1360,6.523961758969611,0.10956538043555984,34.0,59.192916072001196,59.192916072001196,21.73466550469668,2,10.0,138.44069767441863,19.332429943193084,0.21422157453678944,3496,3497,0,0
1361,9.479166927536337,0.5020757151114893,32.924833438032586,46.0,68.75616451480683,12.21634236948219,9,26.0,139.77284053156149,22.534061193645496,0.17300940341140447,3497,2501,1,0
1362,5.989891976154213,0.28061648006823475,16.715326749374587,11.419425181420289,44.24183699707192,11.419425181420289,7,13.0,139.9514119601329,21.626880288043257,0.18656250224224646,3497,3077,0,0
1363,6.751596695298388,0.8086617567693399,11.18404055374428,14.052211612458693,21.14621127853912,8.326967832931146,16,19.0,140.40180878552974,22.478537424003097,0.17261771744549953,3497,3200,0,0
1364,6.523961758969611,0.10956538043555984,34.0,59.192916072001196,59.192916072001196,21.73466550469668,2,10.0,138.44069767441863,19.332429943193084,0.21422157453678944,3497,3496,0,0
1365,11.509094918074489,0.2439453493501667,24.313079400569354,33.0,61.21726831749311,16.93213895632957,7,34.0,139.8936388508892,22.52835337046958,0.1839970787287088,3497,3607,1,0
1366,8.874587360036964,0.41432611044058987,36.0,41.88562283261829,47.0,16.927043472076956,6,14.0,137.93355481727576,19.78729845511994,0.19014085891216986,3497,3628,0,0
1367,11.444725527006627,0.4763975460035781,38.56490092079984,30.412492177998843,44.654227123532216,18.811974204130422,2,33.0,139.1813226744186,22.19910161766173,0.1929885408388588,3497,3712,0,0
1368,3.991137588628759,0.40498210545917296,25.705627879010617,28.079400814899245,31.171541206467882,17.301085259004427,5,17.0,139.2906976744186,22.858845906259056,0.1623899187069015,3497,3764,0,0
1369,7.635240453905178,0.4378870706637478,37.403665775579356,27.85075313598323,40.311288741492746,11.604990377305455,5,18.0,140.92958656330748,22.273684706440463,0.17895749332273214,3497,3815,0,0
1370,7.67381358728682,0.667688940161198,47.73771229903779,27.282884510903394,47.73771229903779,5.885028512589266,16,24.0,141.14486434108528,23.46491598399525,0.16150818964801544,3497,3857,1,0
