,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j,Predicted_Label,True_Label
1488,3.9456640547934048,0.17983378911488948,27.52025884269649,26.0,31.43765357908245,20.21439407880186,1,12.0,137.58690476190478,22.513707060080083,0.1742814242818196,1930,2500,0,0
1489,10.088609366985596,0.2922521182320373,48.53087353485508,36.807825953761615,48.53087353485508,21.562060284610467,1,24.0,139.7263440860215,21.63225478053554,0.17190643785548534,1938,1281,0,0
1490,7.9853784081507735,0.7605819055846879,20.879530216835143,12.0,26.662707404012462,2.0,7,19.0,139.65704584040748,21.002497653104452,0.19137099291725787,1938,1459,0,0
1491,7.462250102083838,0.9429492339307388,38.078865529319536,33.72989657720362,38.078865529319536,13.371173080387127,11,23.0,141.15198511166255,22.272253895373897,0.15332871447707924,1938,1481,0,0
1492,8.382660477913001,0.466223369667677,12.984201663927514,14.996969917515848,39.21734310225516,12.984201663927514,10,17.0,142.45967741935482,22.190940349401707,0.16843561397988455,1938,1535,0,0
1493,11.995794245232384,0.39044035427239626,50.748118080181406,22.0,65.26610747351265,14.775200853596393,5,52.0,140.13967741935483,21.668724867591948,0.17126046796602562,1938,1901,1,0
1494,8.293301699528469,0.3543421846710418,28.363392778353248,30.74442512219623,30.74442512219623,11.624607388126568,6,16.0,137.42634408602152,19.87432808369203,0.2008651295941011,1938,1903,0,0
1495,9.953862459386334,0.6665437738450251,17.81548462394533,22.20568005195939,39.56008088970496,8.355375802653557,7,20.0,138.14388794567066,22.633338049844863,0.18297022955216874,1938,2045,0,0
1496,12.344502426931017,0.3729946360778975,14.739488291433695,26.97947039033843,43.189685858842715,9.104550837528388,6,36.0,140.8311059907834,22.699748844423127,0.1603386877993398,1938,2157,1,0
1497,4.7020721217806685,0.2445779796219588,67.04332731511067,15.236623029601333,67.04332731511067,14.959368841194234,4,18.0,141.43026565464896,22.059135446820026,0.14793441806855384,1938,2164,1,0
1498,4.992879740371057,0.4399288317746064,33.15467928386372,25.261974988972913,38.3275357934736,13.286527443948414,4,17.0,141.81261859582546,22.44700900601852,0.1743816710575672,1938,2256,1,0
1499,4.536952958417862,0.2221992080535753,44.14672227797781,15.075521880072325,53.03772242470448,15.075521880072325,2,21.0,140.00729646697388,22.41689122751258,0.16920866037499088,1938,2297,1,0
1500,9.220874144076245,0.4980296586071924,12.795340187972045,30.74151967231961,40.311288741492746,10.482358992055762,3,39.0,141.58467741935482,21.206837971529914,0.20517754556247456,1938,2301,0,0
1501,4.511665016653893,0.5145750665973368,28.499716669638858,16.181202544849103,36.514157044225726,8.540162012635175,5,21.0,142.57078853046596,21.425164468607573,0.15490338250130475,1938,2326,1,0
1502,9.84439712577808,0.227425813730782,81.95193053964466,12.656131940592516,82.54783675021518,12.0,3,39.0,140.09604105571847,21.974370704184302,0.1900979800955636,1938,2392,1,0
