,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j,Predicted_Label,True_Label
0,5.9287034530345535,0.2690678782975769,41.36826769723361,18.453302723665548,41.36826769723361,14.454116674915538,4,11.0,139.63368983957218,22.026640184602694,0.17740504615183678,5,222,1,0
1,6.215437071011727,0.2618179262222597,20.926664430952943,20.98288286264037,35.01306592728004,11.661772504651132,3,11.0,142.88961038961037,24.651732499664437,0.15610006840869148,6,70,0,0
2,6.899734793431274,0.2359558840357405,36.22154055254967,10.631398244913527,37.65634076752546,10.631398244913527,4,15.0,139.93984962406014,22.662502086220282,0.17494320735169613,6,74,1,0
3,6.364845304307638,0.20399913820788496,41.80217488680631,24.438459533494722,41.80217488680631,18.07635286707805,1,10.0,140.67142857142858,22.943791000312878,0.1893685274076194,6,98,0,0
4,6.493771844436687,0.2140546898912514,35.5975870530767,20.167652501004408,35.5975870530767,19.14614627869333,3,14.0,142.53296703296704,23.171562128680343,0.1547244838442401,6,364,0,0
5,5.394582637444287,0.3027083988072699,27.974325302241244,23.681023631282606,29.906473474753998,11.844105184571907,5,10.0,135.88541666666669,23.35695452584465,0.1573548859666531,10,122,1,0
6,3.981073513377037,0.05179873383199806,41.75252319663443,17.721124814512088,44.16482588335538,16.139364555159133,6,30.0,277.6810344827586,21.300470050066806,0.07601444778220179,12,13,1,1
7,4.412327083921954,0.3645236037544397,11.736536603756928,30.95670868461297,32.57190836436471,11.736536603756928,21,30.0,284.6926229508197,21.001326345437704,0.07268701052348274,12,30,0,0
8,3.981073513377037,0.05179873383199806,41.75252319663443,17.721124814512088,44.16482588335538,16.139364555159133,6,30.0,277.6810344827586,21.300470050066806,0.07601444778220179,13,12,1,1
9,4.881235357146181,0.087185976232471,23.74279650163354,32.997006221645194,32.997006221645194,21.401373666368738,2,31.0,262.39136077122726,24.35792067203835,0.0805404807293245,14,143,0,0
10,5.310101029229385,0.1146391714630278,24.14959471786633,26.33559683452841,26.33559683452841,18.7455172877928,17,31.0,252.64628330995797,22.690892741888145,0.08005542054139228,14,166,1,0
11,4.079809113091594,0.1342747485070145,19.63160000535607,28.614550946613463,28.614550946613463,18.815703848875014,9,27.0,258.03605313092976,24.41514905527953,0.0845337468227032,14,366,0,0
12,2.684097560431585,0.06366307980344353,22.103162396648024,22.211192313586565,27.062923797797467,22.103162396648024,1,15.0,238.94193548387096,25.736024514039315,0.07922874549776499,14,712,0,0
13,4.562036278957712,0.8039470918572249,30.57615481672647,23.334627237752922,30.57615481672647,9.417561352726922,4,13.0,142.28333333333333,22.840648199392053,0.14130809392766056,17,35,1,0
14,7.582223302371348,0.5600524317302139,11.84333731640317,22.696507021494785,29.068883707497267,11.84333731640317,2,13.0,140.46666666666667,22.14006352197217,0.16295525582074802,17,121,0,0
15,4.858945311392945,0.1929069248890895,16.416462482796277,38.209946349085605,46.5893817584577,16.416462482796277,1,12.0,140.58333333333334,22.47281088701429,0.15665719904910932,17,125,0,0
16,5.956517739441002,0.2167167520056207,29.583776211156817,38.08817520477867,38.209946349085605,16.099812044152753,3,13.0,140.44791666666669,21.183906820475084,0.1673605295337035,17,384,0,0
17,5.769871325394932,0.6635959182056373,19.51279792868821,36.83400525164113,41.42655357845417,12.388755404906574,7,11.0,138.1590909090909,23.937093739374646,0.15603811156465966,24,66,0,0
18,8.478873950223566,0.3667825830624001,37.12142238654117,15.557074709707653,37.12142238654117,13.733534966253366,14,19.0,139.93421052631578,23.592219974265355,0.16154845703458895,24,82,1,0
19,4.542383434103943,0.39039079092523504,17.49470108477316,36.74188141233633,49.996767820454934,10.705020914777801,5,15.0,141.78333333333333,24.869436961576874,0.15463464246252304,24,134,0,0
20,5.669921153638848,0.2503847274758822,23.851240689697804,24.957835805304263,52.720013884371575,17.254601103713075,3,19.0,140.72058823529414,23.191483637344717,0.17195670669424493,24,160,0,0
21,7.295205089545804,0.12573389111183356,14.898905338212936,27.09248458379776,28.409335219554467,14.898905338212936,9,15.0,274.9035714285714,17.599677437824358,0.09283761364110188,26,40,0,0
22,5.821067777392334,0.34623985935182905,25.21560861007591,22.50949425794495,29.81344739883069,20.929600115534264,6,28.0,268.8208128078818,14.556807321087847,0.08762189548391049,27,40,0,0
23,5.948818329158579,0.4697172111298448,14.371554604737929,17.71388785252486,20.114714143083898,13.640101921868961,40,40.0,251.00474137931042,16.868569692902078,0.07383047827584183,27,57,1,0
24,5.261540961583117,0.4464565004908734,20.370508299360008,20.898994680526226,31.384245650124072,16.940110806731447,38,93.0,240.41398050974513,16.320809886185636,0.06964583458807133,27,58,0,0
